context,dialogue_id,model,reference,response,annotations.appropriateness,am_scores,fm_scores,am_fm_scores
"hi good morning , of course what is the secret
i had surgery last week and now i think of an object , and it moves !
oh wow you are like a super hero , i just want to be a dog
i love dogs ! what kind of dog ?
i want to be a yorkie . . . i like chocolate candy too yummy",persona-zhao_00469,GPT2_medium top_temp1.0_k0_p0.5,['are you a boy like me ?'],that's a good choice ! what do you think of canadian women ?,0.830768142418516,0.9071821,0.7543541874020344,0.830768142418516
"hi good morning , of course what is the secret
i had surgery last week and now i think of an object , and it moves !
oh wow you are like a super hero , i just want to be a dog
i love dogs ! what kind of dog ?
i want to be a yorkie . . . i like chocolate candy too yummy",persona-zhao_00470,GPT2_small top_temp1.0_k0_p0.5,['are you a boy like me ?'],chocolate is my favorite ! what is your favorite kind ?,0.8414312556522511,0.9297019,0.7531605869804665,0.8414312556522511
"hi good morning , of course what is the secret
i had surgery last week and now i think of an object , and it moves !
oh wow you are like a super hero , i just want to be a dog
i love dogs ! what kind of dog ?
i want to be a yorkie . . . i like chocolate candy too yummy",persona-zhao_00471,HRED_attn top_temp1.0_k0_p0.5,['are you a boy like me ?'],that's a great combo ! i like to eat a lot of chocolate cake .,0.7951384415131353,0.8943326,0.695944295307307,0.7951384415131353
"hi good morning , of course what is the secret
i had surgery last week and now i think of an object , and it moves !
oh wow you are like a super hero , i just want to be a dog
i love dogs ! what kind of dog ?
i want to be a yorkie . . . i like chocolate candy too yummy",persona-zhao_00472,S2S_attn greedy_temp1.0_k0_p0.0,['are you a boy like me ?'],i love chocolate cake . i love chocolate cake .,0.8389843595611463,0.8936,0.7843687320922632,0.8389843595611463
"hi good morning , of course what is the secret
i had surgery last week and now i think of an object , and it moves !
oh wow you are like a super hero , i just want to be a dog
i love dogs ! what kind of dog ?
i want to be a yorkie . . . i like chocolate candy too yummy",persona-zhao_00473,negative-sample,['are you a boy like me ?'],"hello from canada , how are you ?",0.7599126282622437,0.87624925,0.64357600277464,0.7599126282622437
"hi how are you ? what do you do for work ?
i'm good . i'm only four . i eat chocolate . would you like to be a dog ?",persona-zhao_00474,ground-truth,"[""that's a lot of interesting stuff . do you go to school ?""]",that's a lot of interesting stuff . do you go to school ?,1.0,1.0,1.0,1.0
"hi how are you ? what do you do for work ?
i'm good . i'm only four . i eat chocolate . would you like to be a dog ?",persona-zhao_00475,GPT2_medium greedy_temp1.0_k0_p0.0,"[""that's a lot of interesting stuff . do you go to school ?""]",i'd love to be a dog . i love dogs . i'm a vet,0.860831784492947,0.8808843,0.8407792792443777,0.860831784492947
"hi how are you ? what do you do for work ?
i'm good . i'm only four . i eat chocolate . would you like to be a dog ?",persona-zhao_00476,GPT2_medium top_temp1.0_k0_p0.5,"[""that's a lot of interesting stuff . do you go to school ?""]",i'd love to be a dog . i like chocolate too,0.8132445651571168,0.8815126,0.7449765480121402,0.8132445651571168
"hi how are you ? what do you do for work ?
i'm good . i'm only four . i eat chocolate . would you like to be a dog ?",persona-zhao_00477,HRED_attn top_temp1.0_k0_p0.5,"[""that's a lot of interesting stuff . do you go to school ?""]",i would rather be a baseball player . what do you do for fun ?,0.8857018808182409,0.95623505,0.8151687104813915,0.8857018808182409
"hi how are you ? what do you do for work ?
i'm good . i'm only four . i eat chocolate . would you like to be a dog ?",persona-zhao_00478,S2S_attn sample_temp1.0_k0_p0.0,"[""that's a lot of interesting stuff . do you go to school ?""]",i would be scared to be a tiger like she gave me .,0.7611398331646819,0.8389056,0.6833740934381284,0.7611398331646819
"hi how are you ? what do you do for work ?
i'm good . i'm only four . i eat chocolate . would you like to be a dog ?",persona-zhao_00479,negative-sample,"[""that's a lot of interesting stuff . do you go to school ?""]",how long have you been eating kosher ?,0.8426326110333686,0.93306005,0.752205172056056,0.8426326110333686
"hi there how are you today ?
hi i'm doing good . just relaxing with my pets . you ?
replaying videos of me when i played division a football in college
wow you must have been amazing ! all i did was party ! ! still do ! !
lol yes same here with me",persona-zhao_00480,ground-truth,['people still call me a party animal ! what other movies do you like to watch ?'],people still call me a party animal ! what other movies do you like to watch ?,0.9999999403953552,0.9999999,1.0,0.9999999403953552
"hi there how are you today ?
hi i'm doing good . just relaxing with my pets . you ?
replaying videos of me when i played division a football in college
wow you must have been amazing ! all i did was party ! ! still do ! !
lol yes same here with me",persona-zhao_00481,GPT2_medium top_temp1.0_k0_p0.5,['people still call me a party animal ! what other movies do you like to watch ?'],i've to go get my hair cut . takes forever because it is down to my knees .,0.8932473841116009,0.8702891,0.9162056809276696,0.8932473841116009
"hi there how are you today ?
hi i'm doing good . just relaxing with my pets . you ?
replaying videos of me when i played division a football in college
wow you must have been amazing ! all i did was party ! ! still do ! !
lol yes same here with me",persona-zhao_00482,GPT2_small top_temp1.0_k0_p0.5,['people still call me a party animal ! what other movies do you like to watch ?'],i'm not the best at video games . i do like princesses though,0.9458773015684754,0.89498883,0.9967657682790102,0.9458773015684754
"hi there how are you today ?
hi i'm doing good . just relaxing with my pets . you ?
replaying videos of me when i played division a football in college
wow you must have been amazing ! all i did was party ! ! still do ! !
lol yes same here with me",persona-zhao_00483,HRED_attn greedy_temp1.0_k0_p0.0,['people still call me a party animal ! what other movies do you like to watch ?'],"i am a college student , so i am a student .",0.9387271299733703,0.89741623,0.9800380259303221,0.9387271299733703
"hi there how are you today ?
hi i'm doing good . just relaxing with my pets . you ?
replaying videos of me when i played division a football in college
wow you must have been amazing ! all i did was party ! ! still do ! !
lol yes same here with me",persona-zhao_00484,S2S_attn top_temp1.0_k0_p0.5,['people still call me a party animal ! what other movies do you like to watch ?'],"i know , i just want to go out to eat ,",0.9296571756904459,0.89860356,0.9607107928405476,0.9296571756904459
"hi there how are you today ?
hi i'm doing good . just relaxing with my pets . you ?
replaying videos of me when i played division a football in college
wow you must have been amazing ! all i did was party ! ! still do ! !
lol yes same here with me",persona-zhao_00485,negative-sample,['people still call me a party animal ! what other movies do you like to watch ?'],"yeah , sounds really fun . hows your night going ?",0.9438532150792285,0.92026293,0.9674434973810522,0.9438532150792285
"that is very fun . love the game
i have eaten a dozen donuts before noon . i am going to weigh a ton .
no you aren't . donuts are healthy
if i eat too many i might turn into a donut .
haha . i would love to see that",persona-zhao_00486,ground-truth,"[""i like to do cosplay and dress up like action figures . maybe i'll be captain donut""]",i like to do cosplay and dress up like action figures . maybe i'll be captain donut,1.0,1.0,1.0,1.0
"that is very fun . love the game
i have eaten a dozen donuts before noon . i am going to weigh a ton .
no you aren't . donuts are healthy
if i eat too many i might turn into a donut .
haha . i would love to see that",persona-zhao_00487,GPT2_medium sample_temp1.0_k0_p0.0,"[""i like to do cosplay and dress up like action figures . maybe i'll be captain donut""]",donuts are good . makes my morning cook .,0.8966907725127613,0.887272,0.9061095447127175,0.8966907725127613
"that is very fun . love the game
i have eaten a dozen donuts before noon . i am going to weigh a ton .
no you aren't . donuts are healthy
if i eat too many i might turn into a donut .
haha . i would love to see that",persona-zhao_00488,GPT2_small greedy_temp1.0_k0_p0.0,"[""i like to do cosplay and dress up like action figures . maybe i'll be captain donut""]",i am a fat person so i eat a lot of donuts .,0.8395566232933251,0.899848,0.7792652622726854,0.8395566232933251
"that is very fun . love the game
i have eaten a dozen donuts before noon . i am going to weigh a ton .
no you aren't . donuts are healthy
if i eat too many i might turn into a donut .
haha . i would love to see that",persona-zhao_00489,HRED_attn sample_temp1.0_k0_p0.0,"[""i like to do cosplay and dress up like action figures . maybe i'll be captain donut""]",have you ever finished the olympics like basketball or what ?,0.9005904336478809,0.8271234,0.9740574637465674,0.9005904336478809
"that is very fun . love the game
i have eaten a dozen donuts before noon . i am going to weigh a ton .
no you aren't . donuts are healthy
if i eat too many i might turn into a donut .
haha . i would love to see that",persona-zhao_00490,S2S_attn top_temp1.0_k0_p0.5,"[""i like to do cosplay and dress up like action figures . maybe i'll be captain donut""]",do you have any pets ?,0.7764409856474153,0.8169364,0.7359455975841983,0.7764409856474153
"that is very fun . love the game
i have eaten a dozen donuts before noon . i am going to weigh a ton .
no you aren't . donuts are healthy
if i eat too many i might turn into a donut .
haha . i would love to see that",persona-zhao_00491,negative-sample,"[""i like to do cosplay and dress up like action figures . maybe i'll be captain donut""]",i know i really like the idea of eating healthy .,0.9097337854370804,0.86787593,0.951591637227005,0.9097337854370804
"hey , how are you ? you like any sports ?
there's nothing like enjoying the sun and watching birds with my cats .
pretty cool , i like softball myself .",persona-zhao_00492,ground-truth,['i spend my time as an animal activist .'],i spend my time as an animal activist .,0.9999999403953552,0.9999999,1.0,0.9999999403953552
"hey , how are you ? you like any sports ?
there's nothing like enjoying the sun and watching birds with my cats .
pretty cool , i like softball myself .",persona-zhao_00493,GPT2_medium greedy_temp1.0_k0_p0.0,['i spend my time as an animal activist .'],do you like beer ?,0.8853542001491665,0.9007275,0.8699808898460625,0.8853542001491665
"hey , how are you ? you like any sports ?
there's nothing like enjoying the sun and watching birds with my cats .
pretty cool , i like softball myself .",persona-zhao_00494,GPT2_small top_temp1.0_k0_p0.5,['i spend my time as an animal activist .'],i like softball too . i also like to play tennis .,0.887400225434045,0.9381019,0.8366985631651479,0.887400225434045
"hey , how are you ? you like any sports ?
there's nothing like enjoying the sun and watching birds with my cats .
pretty cool , i like softball myself .",persona-zhao_00495,HRED_attn top_temp1.0_k0_p0.5,['i spend my time as an animal activist .'],"i like playing sports , but i like to play the piano .",0.8751556421210998,0.93607754,0.8142337490897643,0.8751556421210998
"hey , how are you ? you like any sports ?
there's nothing like enjoying the sun and watching birds with my cats .
pretty cool , i like softball myself .",persona-zhao_00496,S2S_attn top_temp1.0_k0_p0.5,['i spend my time as an animal activist .'],i like sports too . i am a bit of a football fan myself .,0.8325107680767064,0.9382375,0.726784047883607,0.8325107680767064
"hey , how are you ? you like any sports ?
there's nothing like enjoying the sun and watching birds with my cats .
pretty cool , i like softball myself .",persona-zhao_00497,negative-sample,['i spend my time as an animal activist .'],"well , we can meet up . tell me when !",0.8909799186003939,0.8708499,0.911109929802564,0.8909799186003939
"what do you call your fish ? i am drinking fancy tea
his name is nemo ! what fancy tea are you drinking ?
nemo , i love him already . its a tea mix , green and black .
the tea sounds cool . is there honey in it ?
i add honey to it , yes . i drink it while running museum tours .",persona-zhao_00498,ground-truth,['museum tours ? sounds exciting ! i used to visit museums with my ex .'],museum tours ? sounds exciting ! i used to visit museums with my ex .,1.0000001192092896,1.0000002,1.0,1.0000001192092896
"what do you call your fish ? i am drinking fancy tea
his name is nemo ! what fancy tea are you drinking ?
nemo , i love him already . its a tea mix , green and black .
the tea sounds cool . is there honey in it ?
i add honey to it , yes . i drink it while running museum tours .",persona-zhao_00499,GPT2_small greedy_temp1.0_k0_p0.0,['museum tours ? sounds exciting ! i used to visit museums with my ex .'],i love honey ! i also love to eat honey too .,0.8724430721269159,0.89349765,0.8513884983988816,0.8724430721269159
"what do you call your fish ? i am drinking fancy tea
his name is nemo ! what fancy tea are you drinking ?
nemo , i love him already . its a tea mix , green and black .
the tea sounds cool . is there honey in it ?
i add honey to it , yes . i drink it while running museum tours .",persona-zhao_00500,GPT2_small sample_temp1.0_k0_p0.0,['museum tours ? sounds exciting ! i used to visit museums with my ex .'],my family does not like honey but my fiance does . much hurts huh ?,0.9126716030738055,0.8765303,0.9488129164976475,0.9126716030738055
"what do you call your fish ? i am drinking fancy tea
his name is nemo ! what fancy tea are you drinking ?
nemo , i love him already . its a tea mix , green and black .
the tea sounds cool . is there honey in it ?
i add honey to it , yes . i drink it while running museum tours .",persona-zhao_00501,HRED_attn sample_temp1.0_k0_p0.0,['museum tours ? sounds exciting ! i used to visit museums with my ex .'],i try to eat in the bucket list for one . and you ?,0.9004887227188201,0.8544805,0.9464969404480162,0.9004887227188201
"what do you call your fish ? i am drinking fancy tea
his name is nemo ! what fancy tea are you drinking ?
nemo , i love him already . its a tea mix , green and black .
the tea sounds cool . is there honey in it ?
i add honey to it , yes . i drink it while running museum tours .",persona-zhao_00502,S2S_attn top_temp1.0_k0_p0.5,['museum tours ? sounds exciting ! i used to visit museums with my ex .'],i love the art and it is very relaxing,0.9229683145605594,0.8884231,0.9575135439084114,0.9229683145605594
"what do you call your fish ? i am drinking fancy tea
his name is nemo ! what fancy tea are you drinking ?
nemo , i love him already . its a tea mix , green and black .
the tea sounds cool . is there honey in it ?
i add honey to it , yes . i drink it while running museum tours .",persona-zhao_00503,negative-sample,['museum tours ? sounds exciting ! i used to visit museums with my ex .'],maybe i will login and follow some of the action .,0.8835844328872575,0.85503155,0.9121373158439426,0.8835844328872575
"wow ! that sound delicious , it is a favorite of mine i hate chicken .
my next favorite is some fish and chips it is a weakness of mine
i love seafood . what do you do , college , work ?
right now studying art but my true passion is travel . do you like to travel ?
love travelling , working nights at a bar and in college studying nursing is hectic .",persona-zhao_00504,ground-truth,"['oh i bet , i go to europe at least twice a year to visit']","oh i bet , i go to europe at least twice a year to visit",0.9999999105930328,0.9999998,1.0,0.9999999105930328
"wow ! that sound delicious , it is a favorite of mine i hate chicken .
my next favorite is some fish and chips it is a weakness of mine
i love seafood . what do you do , college , work ?
right now studying art but my true passion is travel . do you like to travel ?
love travelling , working nights at a bar and in college studying nursing is hectic .",persona-zhao_00505,GPT2_medium greedy_temp1.0_k0_p0.0,"['oh i bet , i go to europe at least twice a year to visit']",i bet you arectic . i'm a bit of a night owl .,0.828824896641525,0.9021361,0.7555137058654474,0.828824896641525
"wow ! that sound delicious , it is a favorite of mine i hate chicken .
my next favorite is some fish and chips it is a weakness of mine
i love seafood . what do you do , college , work ?
right now studying art but my true passion is travel . do you like to travel ?
love travelling , working nights at a bar and in college studying nursing is hectic .",persona-zhao_00506,GPT2_medium top_temp1.0_k0_p0.5,"['oh i bet , i go to europe at least twice a year to visit']",i never had much of an opportunity to travel . i've to get up early,0.8074509103663731,0.87484354,0.7400582829252815,0.8074509103663731
"wow ! that sound delicious , it is a favorite of mine i hate chicken .
my next favorite is some fish and chips it is a weakness of mine
i love seafood . what do you do , college , work ?
right now studying art but my true passion is travel . do you like to travel ?
love travelling , working nights at a bar and in college studying nursing is hectic .",persona-zhao_00507,HRED_attn greedy_temp1.0_k0_p0.0,"['oh i bet , i go to europe at least twice a year to visit']","i love to travel , i have to go to the beach soon",0.939857219613696,0.9387845,0.9409299591324822,0.939857219613696
"wow ! that sound delicious , it is a favorite of mine i hate chicken .
my next favorite is some fish and chips it is a weakness of mine
i love seafood . what do you do , college , work ?
right now studying art but my true passion is travel . do you like to travel ?
love travelling , working nights at a bar and in college studying nursing is hectic .",persona-zhao_00508,S2S_attn sample_temp1.0_k0_p0.0,"['oh i bet , i go to europe at least twice a year to visit']",i bet the world gets expensive and makes it so hard !,0.7734561441022387,0.9188175,0.6280947680628759,0.7734561441022387
"wow ! that sound delicious , it is a favorite of mine i hate chicken .
my next favorite is some fish and chips it is a weakness of mine
i love seafood . what do you do , college , work ?
right now studying art but my true passion is travel . do you like to travel ?
love travelling , working nights at a bar and in college studying nursing is hectic .",persona-zhao_00509,negative-sample,"['oh i bet , i go to europe at least twice a year to visit']","oh nice , kids are pretty cool sometimes",0.7485949261953526,0.9154252,0.5817646710018501,0.7485949261953526
"hello , how are you today ?",persona-zhao_00510,ground-truth,"['hey there ! i am noah . doing great , how are you ?']","hey there ! i am noah . doing great , how are you ?",1.0000000596046448,1.0000001,1.0,1.0000000596046448
"hello , how are you today ?",persona-zhao_00511,GPT2_medium top_temp1.0_k0_p0.5,"['hey there ! i am noah . doing great , how are you ?']","i'm doing well , how about yourself ?",0.9736898293663865,0.9540805,0.9932991366723786,0.9736898293663865
"hello , how are you today ?",persona-zhao_00512,GPT2_small top_temp1.0_k0_p0.5,"['hey there ! i am noah . doing great , how are you ?']","i am doing well , how about yourself ?",0.9178149390418353,0.94983613,0.8857937431730872,0.9178149390418353
"hello , how are you today ?",persona-zhao_00513,HRED_attn top_temp1.0_k0_p0.5,"['hey there ! i am noah . doing great , how are you ?']","i am doing well , how about you ?",0.9030336360806476,0.9488399,0.8572273692834875,0.9030336360806476
"hello , how are you today ?",persona-zhao_00514,S2S_attn sample_temp1.0_k0_p0.0,"['hey there ! i am noah . doing great , how are you ?']","i'm okay , thanks , it is tomorrow for me especially though . you ?",0.8470333115740731,0.93828595,0.7557806763021379,0.8470333115740731
"hello , how are you today ?",persona-zhao_00515,negative-sample,"['hey there ! i am noah . doing great , how are you ?']",fine really thank you for asking .,0.8170924066264028,0.87529016,0.758894657842039,0.8170924066264028
"hi , my name is kate and i'm from ohio .
hello miss ! i m ben and i m grounded for not picking up my toys
i'm sorry to hear that . do you like pizza ?",persona-zhao_00516,ground-truth,['when mommy orders it . what do you like on your pizza ?'],when mommy orders it . what do you like on your pizza ?,1.0,1.0,1.0,1.0
"hi , my name is kate and i'm from ohio .
hello miss ! i m ben and i m grounded for not picking up my toys
i'm sorry to hear that . do you like pizza ?",persona-zhao_00517,GPT2_small sample_temp1.0_k0_p0.0,['when mommy orders it . what do you like on your pizza ?'],its alright miss ! i love to eat too though,0.7833660640025857,0.8385395,0.7281926468421466,0.7833660640025857
"hi , my name is kate and i'm from ohio .
hello miss ! i m ben and i m grounded for not picking up my toys
i'm sorry to hear that . do you like pizza ?",persona-zhao_00518,GPT2_small top_temp1.0_k0_p0.5,['when mommy orders it . what do you like on your pizza ?'],i do like pizza ! i have to get new socks on for my soccer game tomorrow,0.9421756996537249,0.89699584,0.9873555568506324,0.9421756996537249
"hi , my name is kate and i'm from ohio .
hello miss ! i m ben and i m grounded for not picking up my toys
i'm sorry to hear that . do you like pizza ?",persona-zhao_00519,HRED_attn top_temp1.0_k0_p0.5,['when mommy orders it . what do you like on your pizza ?'],i do . i am a vegan so i do not eat meat .,0.7764813390083903,0.8771523,0.6758103542939413,0.7764813390083903
"hi , my name is kate and i'm from ohio .
hello miss ! i m ben and i m grounded for not picking up my toys
i'm sorry to hear that . do you like pizza ?",persona-zhao_00520,S2S_attn greedy_temp1.0_k0_p0.0,['when mommy orders it . what do you like on your pizza ?'],i do like pizza . i also love pizza .,0.9285704839975449,0.8899065,0.9672344423832124,0.9285704839975449
"hi , my name is kate and i'm from ohio .
hello miss ! i m ben and i m grounded for not picking up my toys
i'm sorry to hear that . do you like pizza ?",persona-zhao_00521,negative-sample,['when mommy orders it . what do you like on your pizza ?'],"no way , my dad also has a mustang",0.8203284128432399,0.75948167,0.8811751572141897,0.8203284128432399
"hello ! how are you doing ?
i am saddened because my career choices are not supported by my family .
i'm sorry to hear that . what do you do for a living ?",persona-zhao_00522,ground-truth,['i deal watches as my current work .'],i deal watches as my current work .,1.0,1.0,1.0,1.0
"hello ! how are you doing ?
i am saddened because my career choices are not supported by my family .
i'm sorry to hear that . what do you do for a living ?",persona-zhao_00523,GPT2_medium sample_temp1.0_k0_p0.0,['i deal watches as my current work .'],i hate my job but i've tried might be a rock star so i will try .,0.767952828650315,0.87333333,0.6625723223778394,0.767952828650315
"hello ! how are you doing ?
i am saddened because my career choices are not supported by my family .
i'm sorry to hear that . what do you do for a living ?",persona-zhao_00524,GPT2_medium top_temp1.0_k0_p0.5,['i deal watches as my current work .'],i'm a computer technician but i hate it .,0.754442592774613,0.9098185,0.599066715071168,0.754442592774613
"hello ! how are you doing ?
i am saddened because my career choices are not supported by my family .
i'm sorry to hear that . what do you do for a living ?",persona-zhao_00525,HRED_attn top_temp1.0_k0_p0.5,['i deal watches as my current work .'],i am a full time student and i love to cook .,0.6698586481956896,0.883389,0.4563283002671118,0.6698586481956896
"hello ! how are you doing ?
i am saddened because my career choices are not supported by my family .
i'm sorry to hear that . what do you do for a living ?",persona-zhao_00526,S2S_attn greedy_temp1.0_k0_p0.0,['i deal watches as my current work .'],i am a teacher . i love to read .,0.6981271719706404,0.89756143,0.49869291301018964,0.6981271719706404
"hello ! how are you doing ?
i am saddened because my career choices are not supported by my family .
i'm sorry to hear that . what do you do for a living ?",persona-zhao_00527,negative-sample,['i deal watches as my current work .'],"lol , i just like to listen to country music",0.6718586763198803,0.86454743,0.479169921170797,0.6718586763198803
"hi , do you like sports ? i like to run .",persona-zhao_00528,ground-truth,['no . i prefer to spend my time on facebook . do you like the facebook ?'],no . i prefer to spend my time on facebook . do you like the facebook ?,0.9999999701976776,0.99999994,1.0,0.9999999701976776
"hi , do you like sports ? i like to run .",persona-zhao_00529,GPT2_small sample_temp1.0_k0_p0.0,['no . i prefer to spend my time on facebook . do you like the facebook ?'],"yes , i love football . i am vegan so i eat plants , and theored",0.7856266797923961,0.88318396,0.6880694034385519,0.7856266797923961
"hi , do you like sports ? i like to run .",persona-zhao_00530,GPT2_small top_temp1.0_k0_p0.5,['no . i prefer to spend my time on facebook . do you like the facebook ?'],"i do like sports , but i am not very good at them .",0.9444932160804788,0.8908173,0.9981691475769121,0.9444932160804788
"hi , do you like sports ? i like to run .",persona-zhao_00531,HRED_attn greedy_temp1.0_k0_p0.0,['no . i prefer to spend my time on facebook . do you like the facebook ?'],"i do , i like to run .",0.8146258741449571,0.90447474,0.7247770130299045,0.8146258741449571
"hi , do you like sports ? i like to run .",persona-zhao_00532,S2S_attn sample_temp1.0_k0_p0.0,['no . i prefer to spend my time on facebook . do you like the facebook ?'],"i do not like sports , i really like doing crafts a lot now",0.760393247530702,0.8286776,0.6921089003996913,0.760393247530702
"hi , do you like sports ? i like to run .",persona-zhao_00533,negative-sample,['no . i prefer to spend my time on facebook . do you like the facebook ?'],"hello , how is your day going ?",0.9053059671057047,0.8710153,0.9395966239239338,0.9053059671057047
"shame i have a cat called spook suits her ! what about hobbies ?
lol your cat must be black with scary eyes
she's indeed ! where do you work ? my job is boring supermarket
i work as a chef at the sheraton hotel but the pay sucks
same trying to save up to see my fave band the who taking ages ! you ?",persona-zhao_00534,ground-truth,['ready for dec 16th to have my baby girl'],ready for dec 16th to have my baby girl,1.0,1.0,1.0,1.0
"shame i have a cat called spook suits her ! what about hobbies ?
lol your cat must be black with scary eyes
she's indeed ! where do you work ? my job is boring supermarket
i work as a chef at the sheraton hotel but the pay sucks
same trying to save up to see my fave band the who taking ages ! you ?",persona-zhao_00535,GPT2_small sample_temp1.0_k0_p0.0,['ready for dec 16th to have my baby girl'],i love the band imagine dragons shows,0.8563099708945527,0.90565014,0.8069698029341251,0.8563099708945527
"shame i have a cat called spook suits her ! what about hobbies ?
lol your cat must be black with scary eyes
she's indeed ! where do you work ? my job is boring supermarket
i work as a chef at the sheraton hotel but the pay sucks
same trying to save up to see my fave band the who taking ages ! you ?",persona-zhao_00536,GPT2_small top_temp1.0_k0_p0.5,['ready for dec 16th to have my baby girl'],i'm a nurse at the hospital,0.8497024789299484,0.88757706,0.8118279009751312,0.8497024789299484
"shame i have a cat called spook suits her ! what about hobbies ?
lol your cat must be black with scary eyes
she's indeed ! where do you work ? my job is boring supermarket
i work as a chef at the sheraton hotel but the pay sucks
same trying to save up to see my fave band the who taking ages ! you ?",persona-zhao_00537,HRED_attn sample_temp1.0_k0_p0.0,['ready for dec 16th to have my baby girl'],well i work all the time but i was the salesman as an attorney,0.8385301111386803,0.8229761,0.8540841099116379,0.8385301111386803
"shame i have a cat called spook suits her ! what about hobbies ?
lol your cat must be black with scary eyes
she's indeed ! where do you work ? my job is boring supermarket
i work as a chef at the sheraton hotel but the pay sucks
same trying to save up to see my fave band the who taking ages ! you ?",persona-zhao_00538,S2S_attn top_temp1.0_k0_p0.5,['ready for dec 16th to have my baby girl'],i am not sure i am going to be a clown .,0.7845945830047047,0.90879416,0.6603950013518167,0.7845945830047047
"shame i have a cat called spook suits her ! what about hobbies ?
lol your cat must be black with scary eyes
she's indeed ! where do you work ? my job is boring supermarket
i work as a chef at the sheraton hotel but the pay sucks
same trying to save up to see my fave band the who taking ages ! you ?",persona-zhao_00539,negative-sample,['ready for dec 16th to have my baby girl'],yeah didn't get to see him much as a child,0.8430147707809883,0.8644821,0.8215474367836869,0.8430147707809883
"whatever . where does death by scorpions fall on your list ?
number 24 under the red alert section . red alert means high probability .
death is not so bad . it is grey and a lot like working overtime
my only hobby that does not illicit potential death is knitting . do you like to knit ?
my mom knitted me a grey and brown scorpion once . i hate her .",persona-zhao_00540,ground-truth,['death by mother made scorpion is number 1068 on my list . i knit all my lists .'],death by mother made scorpion is number 1068 on my list . i knit all my lists .,1.0,1.0,1.0,1.0
"whatever . where does death by scorpions fall on your list ?
number 24 under the red alert section . red alert means high probability .
death is not so bad . it is grey and a lot like working overtime
my only hobby that does not illicit potential death is knitting . do you like to knit ?
my mom knitted me a grey and brown scorpion once . i hate her .",persona-zhao_00541,GPT2_medium greedy_temp1.0_k0_p0.0,['death by mother made scorpion is number 1068 on my list . i knit all my lists .'],how long have you been knitting ? what was the reason for that ?,0.7506509607585824,0.8539716,0.6473303209846331,0.7506509607585824
"whatever . where does death by scorpions fall on your list ?
number 24 under the red alert section . red alert means high probability .
death is not so bad . it is grey and a lot like working overtime
my only hobby that does not illicit potential death is knitting . do you like to knit ?
my mom knitted me a grey and brown scorpion once . i hate her .",persona-zhao_00542,GPT2_medium top_temp1.0_k0_p0.5,['death by mother made scorpion is number 1068 on my list . i knit all my lists .'],what was the name of your mother ?,0.7412251961049501,0.84172493,0.640725460016144,0.7412251961049501
"whatever . where does death by scorpions fall on your list ?
number 24 under the red alert section . red alert means high probability .
death is not so bad . it is grey and a lot like working overtime
my only hobby that does not illicit potential death is knitting . do you like to knit ?
my mom knitted me a grey and brown scorpion once . i hate her .",persona-zhao_00543,HRED_attn sample_temp1.0_k0_p0.0,['death by mother made scorpion is number 1068 on my list . i knit all my lists .'],i can wear a red purse as that i think,0.9250222898958445,0.8669837,0.9830608680721759,0.9250222898958445
"whatever . where does death by scorpions fall on your list ?
number 24 under the red alert section . red alert means high probability .
death is not so bad . it is grey and a lot like working overtime
my only hobby that does not illicit potential death is knitting . do you like to knit ?
my mom knitted me a grey and brown scorpion once . i hate her .",persona-zhao_00544,S2S_attn top_temp1.0_k0_p0.5,['death by mother made scorpion is number 1068 on my list . i knit all my lists .'],i love that color . i love blue .,0.8317893543830204,0.8928366,0.7707421380262948,0.8317893543830204
"whatever . where does death by scorpions fall on your list ?
number 24 under the red alert section . red alert means high probability .
death is not so bad . it is grey and a lot like working overtime
my only hobby that does not illicit potential death is knitting . do you like to knit ?
my mom knitted me a grey and brown scorpion once . i hate her .",persona-zhao_00545,negative-sample,['death by mother made scorpion is number 1068 on my list . i knit all my lists .'],strange powers i tell you . do you have any powers ?,0.8045799154867247,0.8570985,0.7520613111713559,0.8045799154867247
"boy , i'm starving . is it lunch time yet ? i love to eat .",persona-zhao_00546,ground-truth,['i work at a convenience store if you want gas station food .'],i work at a convenience store if you want gas station food .,1.0000000596046448,1.0000001,1.0,1.0000000596046448
"boy , i'm starving . is it lunch time yet ? i love to eat .",persona-zhao_00547,GPT2_medium top_temp1.0_k0_p0.5,['i work at a convenience store if you want gas station food .'],"i love to eat , as long as its at work !",0.9312656023499968,0.89071834,0.9718128638262753,0.9312656023499968
"boy , i'm starving . is it lunch time yet ? i love to eat .",persona-zhao_00548,GPT2_small sample_temp1.0_k0_p0.0,['i work at a convenience store if you want gas station food .'],yes it is . i love to eat too,0.9069295812824532,0.87934005,0.934519109960231,0.9069295812824532
"boy , i'm starving . is it lunch time yet ? i love to eat .",persona-zhao_00549,HRED_attn top_temp1.0_k0_p0.5,['i work at a convenience store if you want gas station food .'],i am a chef . i love cooking .,0.9112869398980955,0.9382021,0.8843717966853817,0.9112869398980955
"boy , i'm starving . is it lunch time yet ? i love to eat .",persona-zhao_00550,S2S_attn sample_temp1.0_k0_p0.0,['i work at a convenience store if you want gas station food .'],greek food ? good i am eating making my love for cheeseburgers . let me know !,0.9036892892775099,0.8550011,0.9523774865979276,0.9036892892775099
