dialogue_id,context,response,reference,annotations.relevance,annotations.language_usage,am_scores,fm_scores,am_fm_scores
humod_03783,"Do I know you?
We've met before.",Tom... she's dead.,"['Have we?', ""No we havn't."", ""Where? I don't seem to remember.""]",0.8958456232733054,0.8958456232733054,0.8896147,0.9020765452755536,0.8958456232733054
humod_03784,"Hello?
It's Raymond.",Where are you?,"['What do you want, Raymond?', 'where are you?', 'Hey Raymond.']",0.9161292815458312,0.9161292815458312,0.92900646,0.903252105762866,0.9161292815458312
humod_03785,"Hello?
It's Raymond.",All right...,"[""What's up Raymond?"", 'Hi Raymond, what can i do for you?', 'Hello, Raymond.']",0.7855766928406714,0.7855766928406714,0.8097471,0.7614062858049391,0.7855766928406714
humod_03786,"You WILL go out there.
I won't and nothing you say-
""The show must go on.""",...Damn you!  Damn you!,"['Not fair!', ""I won't!"", 'You are crazy.']",0.9090836719659261,0.9090836719659261,0.874154,0.944013372259794,0.9090836719659261
humod_03787,"You WILL go out there.
I won't and nothing you say-
""The show must go on.""",I'll walk back.,"['There is no show looking at how bad this is going.', 'Well then, it must go on WITHOUT me!', ""I can't do it!""]",0.943198914748025,0.943198914748025,0.89909256,0.9873052744499684,0.943198914748025
humod_03788,"NO!  WE'RE ALMOST THROUGH!
DON'T BE INSANE, STOP! FULL STOP!",KEEP GOING! KEEP GOING!,"['No almost there...', ""There's no reason to stop!"", 'Damn the torpedoes! Full speed ahead!']",0.8559191906617327,0.8559191906617327,0.8627626,0.849075810942301,0.8559191906617327
humod_03789,"NO!  WE'RE ALMOST THROUGH!
DON'T BE INSANE, STOP! FULL STOP!",Nine feet -- ten --,"['WE NEED TO DO THIS!', ""We're almost there, don't give up on me now!"", ""We're almost there...""]",0.7510020120230264,0.7510020120230264,0.8500207,0.6519833173924579,0.7510020120230264
humod_03790,"About this much.
What's the scale?  Is that ten miles? A hundred miles?",THIS much.,"[""I don't know exact but may be 50 miles."", ""Pay attention, you don't need scale. Look at my hands!"", 'Are you looking at me ?']",0.7693254796598742,0.7693254796598742,0.8676061,0.6710448558994908,0.7693254796598742
humod_03791,"About this much.
What's the scale?  Is that ten miles? A hundred miles?","All right, then. It's your secret.","['Thats ten miles to an inch.', 'A hundred miles.', ""I don't know. I can't find the scale on this map.""]",0.8809458097096092,0.8809458097096092,0.92314416,0.838747457718016,0.8809458097096092
humod_03792,"It's Jason...
One minute   I'm -  Hey, I'm dressing.'","Oh come on, it's not like I haven't-","[""It's not like I haven't seen you naked."", 'That’s ok, I can wait...', ""We don't have a minute.""]",0.9703759014675502,0.9703759014675502,0.94290364,0.9978481650490529,0.9703759014675502
humod_03793,"It's Jason...
One minute   I'm -  Hey, I'm dressing.'",Of course I do.,"[""I'm sorry about that!"", 'Can I come in please?', ""Okay, I'll wait.""]",0.9138865538831119,0.9138865538831119,0.932833,0.8949400918474921,0.9138865538831119
humod_03794,"Commander?... Where are you... going?
Home.
You... You mean Earth?","Yeah. ""Earth."" Time to get back to ""Earth,"" kids.","[""That's right. Buckle up."", 'Yes.', 'Yes its time to go back to Earth to spend time with kids.']",0.9110824729485407,0.9110824729485407,0.91441137,0.907753579911211,0.9110824729485407
humod_03795,"Commander?... Where are you... going?
Home.
You... You mean Earth?",You're kidding.,"['How do you plan to do that, sir?', 'No. Earths not my home anymore.', ""It's calling me back. I can feel it.""]",0.8937402129137427,0.8937402129137427,0.9302132,0.8572672128605665,0.8937402129137427
humod_03796,"Well, now there's something worth dying for.  What do you think?
Hmmm... she's beneath me, I'm afraid.",I wish she was beneath me.,"[""That's a terrible thing to say about a person!"", 'Why do you always take it things down to a dark path?', ""Agreed. If I'm going to die for something that's perfect.""]",0.9779579828006533,0.9779579828006533,0.9583357,0.9975802679503972,0.9779579828006533
humod_03797,"Well, now there's something worth dying for.  What do you think?
Hmmm... she's beneath me, I'm afraid.",James Whale.  This afternoon at the party.,"[""That's true."", ""Your clueless! Don't know what your talking about. Don't know your bicycles from muscle cars!"", ""Are you sure? She has a unique beauty.  I can't quite place where I have seen it before.""]",0.8633263107217888,0.8633263107217888,0.8905135,0.8361391417339523,0.8633263107217888
humod_03798,"He knew it was a set up. He was ready for it.
So where's the money?
I guess still in the locker.
You guess? You mean you don't know?",I mean I don't care.,"['Where’s my money', 'Exactly.', ""I mean I'm not going with you to find out.""]",0.9245513823910955,0.9245513823910955,0.9213197,0.9277830416529185,0.9245513823910955
humod_03799,"He knew it was a set up. He was ready for it.
So where's the money?
I guess still in the locker.
You guess? You mean you don't know?",Yes.,"['no i do not know', 'yeah I am sure it is in the locker', ""I'm not sure.""]",0.8943112700754344,0.8943112700754344,0.943388,0.8452345549213767,0.8943112700754344
humod_03800,"You get the money?
No. What's this?","Plan B. Here ya go, honey...","[""This is what happens when you don't get the money."", 'Take it. You need it', ""This is how we'll get the money.""]",0.9199104880503755,0.9199104880503755,0.89913183,0.9406891415937625,0.9199104880503755
humod_03801,"You get the money?
No. What's this?",No. I couldn't do that. I have something for you.,"['some other things', ""This is what I told you about. Why didn't you get the money?!"", ""It's the money.""]",0.962501329155721,0.962501329155721,0.92982006,0.9951825975814613,0.962501329155721
humod_03802,"And that's for the airport.
Hey, he should have a weapon, a knife or something.",We'll get it later.,"[""He doesn't need a weapon."", 'thanks', ""Don't worry, we'll get one eventually.""]",0.9479263974597807,0.9479263974597807,0.92642236,0.9694304373603572,0.9479263974597807
humod_03803,"And that's for the airport.
Hey, he should have a weapon, a knife or something.",I don't want you to forgive me.,"['If he had a weapon he would be better suited to fight.', 'You are right, here take this.', 'Are you crazy?!']",0.931567183720192,0.931567183720192,0.93660766,0.9265267085773162,0.931567183720192
humod_03804,"But first I want to know who I'm talking to. Am I talking to you, or am I talking to him?
You can talk to me.",That's what I thought. So let me put it this way...,"[""Okay good, let's get started"", 'Okay, so What did you think I wanted to say?', 'What about him?']",0.9320720738957446,0.9320720738957446,0.9344068,0.9297373308321083,0.9320720738957446
humod_03805,"But first I want to know who I'm talking to. Am I talking to you, or am I talking to him?
You can talk to me.","No, it's not.","['OKAY.', 'Oh, I am talking to a chatbot.', ""I don't know if I can talk to you""]",0.9168296796293083,0.9168296796293083,0.9277494,0.9059099638881332,0.9168296796293083
humod_03806,"I can hear you, but where the fuck are you, man?
What I been wondering is where's he been.","Yeah, where've you been? We haven't heard from you lately.","[""Where you been hiding, man? Now you pop out of the shadows? What's up with that?"", 'i will not see you man', 'You know what, me too!']",0.9063195416223606,0.9063195416223606,0.8949356,0.9177034753345649,0.9063195416223606
humod_03807,"I can hear you, but where the fuck are you, man?
What I been wondering is where's he been.","Yeah, alright... I'll be there in ten.","['I am not concerned about him.', 'I am at home, where exactly are you?', 'What the hell does he have to do with it?']",0.9158129773981747,0.9158129773981747,0.8917388,0.9398871824040763,0.9158129773981747
humod_03808,"What?
Look at me, Ray.
You say look at you?",That's correct. Look at me.,"['yes look', 'Did i stutter?', 'Yes, at me, nothing else.']",0.8905345756810268,0.8905345756810268,0.86898583,0.9120833196245353,0.8905345756810268
humod_03809,"What?
Look at me, Ray.
You say look at you?","Get back here, both of you.  Fall back to Operations.","['Yes, look at me.', 'yes, look at me and pay attention!', 'Yes. Look at me.']",0.8459278551928349,0.8459278551928349,0.86751294,0.824342769025196,0.8459278551928349
humod_03810,"How'd you get in here?
I told them I was you. I acted stupid and they believed me.
So what brings you to L.A., Bones?",Don't insult me. Get up and turn around.,"[""Don't insult me. Are you wearing a wire?"", 'They told me you were screwing up another case.', 'I came to L.A. so I can get you out of here.']",0.9471063824918435,0.9471063824918435,0.91905427,0.9751584951930378,0.9471063824918435
humod_03811,"How'd you get in here?
I told them I was you. I acted stupid and they believed me.
So what brings you to L.A., Bones?","Okay. I just came in to get warm, myself. Come on, let's go.","['fate.', 'I came here on vacation.', 'Oh, I just came for the nice weather, what are you doing?']",0.9435320080432417,0.9435320080432417,0.8962355,0.9908284904784206,0.9435320080432417
humod_03812,"What?
I don't know, maybe I wasn't clear. But I thought... I told you to keep your mouth shut.
I had to tell 'em something.",Never say anything unless you have to.,"[""It's a waste of time"", ""You don't speak, got it?"", ""But you didn't have to tell them that.""]",0.8480243072613518,0.8480243072613518,0.8957732,0.8002754421441637,0.8480243072613518
humod_03813,"What?
I don't know, maybe I wasn't clear. But I thought... I told you to keep your mouth shut.
I had to tell 'em something.",Well -- I think that after the operation she realized that...,"[""Well, you didn't have to tell them that, did you?"", ""Well, let ME tell something then: you're a dick!"", ""No you didn't need to. You're a coward and I shouldn't have trusted you.""]",0.8887227336106559,0.8887227336106559,0.82146716,0.9559783060427229,0.8887227336106559
humod_03814,"Really.
Yeah, he wants us to talk to Buddy, set up a meeting.",A meeting with who? You and Karen?,"['Why, what did Buddy do?', 'A meeting with all three of us or just you and Karen?', 'Who are all coming for the meeting?']",0.8270200493878918,0.8270200493878918,0.9175974,0.7364426857127342,0.8270200493878918
humod_03815,"Really.
Yeah, he wants us to talk to Buddy, set up a meeting.","I was kinda' hopin' to get a ""good night laid"" but...I'll take a kiss.","['When and where would this meeting be?', ""Let's call Buddy right after lunch. I'm starving."", 'Do you think that talking to Buddy will get the job done?']",0.9419574900684967,0.9419574900684967,0.88578844,0.9981265394326477,0.9419574900684967
humod_03816,"Guy owes me fifteen large and takes off, I go after him. The fuck you think I do?
Martin, look at me.",I'm looking at you.,"[""I took care of him, he won't rip off anyone else."", ""It's my damn money."", ""I'm looking at you.""]",0.9320114083153961,0.9320114083153961,0.9037113,0.9603114976610656,0.9320114083153961
humod_03817,"Guy owes me fifteen large and takes off, I go after him. The fuck you think I do?
Martin, look at me.",You do it. You're a girl.,"['dont tell me anything', 'What did you do?', 'Ok I will get it done no worries.']",0.9063690059625638,0.9063690059625638,0.856705,0.956033001987841,0.9063690059625638
humod_03818,"I got you a copy of the script.
I already read it. Harry left a copy at the house.",What do you think?,"['Do you like it?', 'How did you like it?', 'Do you think it was written well?']",0.8925491048372756,0.8925491048372756,0.95281535,0.8322828558041593,0.8925491048372756
humod_03819,"I got you a copy of the script.
I already read it. Harry left a copy at the house.",Nice to meet you.,"['DId you enjoy reading the script.', ""Good, what do you think about it? Is it any good or it's crap?"", 'What are your thoughts about it?']",0.9076380731300879,0.9076380731300879,0.91061884,0.904657304612074,0.9076380731300879
humod_03820,"That why you came over here, to ask me that?
I want to know.
Why does anyone want to be in movies?","Yesterday, you were a loan shark.","['For the fame I assume.', ""Because we're all so egocentrical and we like to show off what we got. Wake up, vanity it's the essence of our times!"", 'People want to be rich and famous, can you blame them?']",0.8981291477426327,0.8981291477426327,0.86860275,0.9276555427997187,0.8981291477426327
humod_03821,"That why you came over here, to ask me that?
I want to know.
Why does anyone want to be in movies?","Certainly.  Tell me, Bobby -- do you have to have money to go there?","[""I don't think you can go there."", 'I really want to cast for that one. Please...', 'The fame, glamour, and fortune, of course.']",0.917083864893343,0.917083864893343,0.8653168,0.9688509215629618,0.917083864893343
humod_03822,"Yeah?
Yeah. There's a girl in it now.",Really.,"[""I don't believe you."", ""Oh, wow. That's pretty cool."", 'Girl? How is it possible?']",0.8201043606323881,0.8201043606323881,0.9049499,0.7352588177766172,0.8201043606323881
humod_03823,"Yeah?
Yeah. There's a girl in it now.",She's very beautiful.,"['How beautiful?', 'What is she doing there?', 'She needs to hurry']",0.9367523164577564,0.9367523164577564,0.94349575,0.9300088824882666,0.9367523164577564
humod_03824,"Were you scared up there?
You bet.
You don't act like it?","I was scared then, not now. How long you want me to be scared?","['I am no longer scared.', 'Sometimes you just have to do what you have to do.', 'I was scared then, but got over it quickly.']",0.9328334672829353,0.9328334672829353,0.89925754,0.9664093938630506,0.9328334672829353
humod_03825,"Were you scared up there?
You bet.
You don't act like it?",He took the secret with him when I dropped him.,"[""I just went across the ledge anyways. That, and didn't look down. Never look down."", 'he did not say anything', ""I was scared but didn't show it.""]",0.9330012667400569,0.9330012667400569,0.93182075,0.9341817832436027,0.9330012667400569
humod_03826,"You sure it was Ray Bones took the coat?
That's what the guy said.","Tomorrow, I see on the TV weather, it's gonna be nice and warm. You won't need the coat.","[""I don't think you will need that coat ever again."", 'Interesting.', 'Are you a 100% sure?']",0.9024169224432567,0.9024169224432567,0.8186598,0.9861740624768454,0.9024169224432567
humod_03827,"You sure it was Ray Bones took the coat?
That's what the guy said.","Yes, but.","['ok ill ask him.', 'And you believe him?', ""Then we must get it back, it's raining outside.""]",0.8676415301771798,0.8676415301771798,0.9104052,0.824877841753133,0.8676415301771798
humod_03828,"Yeah, but whose point of view?
Whatta you mean, whose point of view, The audience's point of view.",Get down here. I wanna talk to you. Come on... right now...  She's gonna talk to Martin?,"['The audience??', 'How can I know their point of view?', ""You can't always go by the audience.""]",0.9072848476340192,0.9072848476340192,0.91346866,0.9011010363439357,0.9072848476340192
humod_03829,"Yeah, but whose point of view?
Whatta you mean, whose point of view, The audience's point of view.",Daddy. Let go.,"['But is the audience the true point of view, not a subsidary to something bigger?', 'How do you know that is their point of view?', 'Oh']",0.9063994725315236,0.9063994725315236,0.8714417,0.9413572231468484,0.9063994725315236
humod_03830,"Yeah? What three words, Harry?
Pick 'n' Save.
Hm?","You heard me, Pick 'n' Save.","['...What are you on?', 'SUCK MY PRIVATES!', ""I said Pick 'n' Save.""]",0.9093797522325208,0.9093797522325208,0.8962921,0.9224674140490869,0.9093797522325208
humod_03831,"Yeah? What three words, Harry?
Pick 'n' Save.
Hm?",Open it.,"['I love you', 'The shop.', 'Pick And Save']",0.7886290020826848,0.7886290020826848,0.8138537,0.7634043230778758,0.7886290020826848
humod_03832,"What's wrong?
Be quiet and listen.",I don't hear anything.,"[""That's because you're not listening! Shhh!"", ""I don't have time for this."", 'Ok? So what?']",0.8165046783347576,0.8165046783347576,0.8973576,0.7356517736235556,0.8165046783347576
humod_03833,"What's wrong?
Be quiet and listen.",-- how you -- how anyone -- could do a thing like that.,"['What is he talking about?', 'What am I listening for?', 'Ok.']",0.9382429573169708,0.9382429573169708,0.8807597,0.995726198600006,0.9382429573169708
humod_03834,"How about now?
Sixty pounds.
What? You sure?
That's what it says.",Lemme see.,"['Look again to double check.', ""Let's me see."", 'Are you joking or are you serious?']",0.9364837846340633,0.9364837846340633,0.92799854,0.9449690264824822,0.9364837846340633
humod_03835,"How about now?
Sixty pounds.
What? You sure?
That's what it says.",Nobody gets killed.,"['How can that be?', 'Ok, Sixty pounds it is then.', ""I can't believe it.""]",0.8659179575955906,0.8659179575955906,0.8584958,0.873340143306263,0.8659179575955906
humod_03836,"Fucker!
Take it easy, Dodge. It's only a piece of metal.
Damn mind of it's own.","Morning, skipper.","[""You'll make it work."", 'you need to calm down', 'What are you going to do with it?']",0.9068367174517429,0.9068367174517429,0.8855878,0.9280856234334541,0.9068367174517429
humod_03837,"Fucker!
Take it easy, Dodge. It's only a piece of metal.
Damn mind of it's own.",Will you shut up!?!!,"['Calm down and relax.', 'So it seems.', 'Calm down!']",0.8759836845739906,0.8759836845739906,0.9350903,0.8168770657269607,0.8759836845739906
humod_03838,"What day is it?
I don't know. Tuesday?",Wrong. It's Friday.,"[""No, it's Friday Man."", 'Yeah, but, what year is it?', 'Yes. It is Tuesday.']",0.8161143601658247,0.8161143601658247,0.9159549,0.7162738324646757,0.8161143601658247
humod_03839,"What day is it?
I don't know. Tuesday?","Sorry, we got men's business to do. It's no place for a lady.","['pull out the fucking calendar', ""We've been in here so long without daylight, I've lost track."", 'Are you sure?']",0.9413163789886267,0.9413163789886267,0.89772725,0.9849055069243972,0.9413163789886267
humod_03840,"What is your first name?
What?",It just occurred to me I don't know your first name. All this time and I don't know it.,"['My name is Joe, Sorry I thought I had told you.', ""What is your first name? I still don't know it."", 'I asked you your first name.']",0.7849454960739848,0.7849454960739848,0.87484103,0.6950499577355855,0.7849454960739848
humod_03841,"What is your first name?
What?",Yes.,"[""I'm wondering what your name is."", 'Your first name, what is it?', 'Can you tell me your name?']",0.8906408535365004,0.8906408535365004,0.9158139,0.8654677841909206,0.8906408535365004
humod_03842,"Roger.
Roger?",Yeah.,"[""That's right."", ""Isn't that your name?"", 'Yes, Roger.']",0.895880242808893,0.895880242808893,0.89082044,0.9009400419875675,0.895880242808893
humod_03843,"Roger.
Roger?",Pain?  Pain is just a state of mind. It's something you learn to live with. I have.,"[""Yeah, Roger's the guy."", 'Victor?', ""Yeah, Roger. It's him knocking at the door.""]",0.9071684460483713,0.9071684460483713,0.90699023,0.9073466620132771,0.9071684460483713
humod_03844,"Guess I'll just keep working.
What're you crazy?",I like my job.,"[""Probably, but that won't stop me."", ""I don't mind what I do."", 'I just like working, okay?']",0.8879402883308187,0.8879402883308187,0.92165667,0.8542239084754498,0.8879402883308187
humod_03845,"Guess I'll just keep working.
What're you crazy?",I have to go.,"['Well, I gotta work.', 'I like working, gives me structure.', 'Money aint gonna make itself brother']",0.8949105724915511,0.8949105724915511,0.8913364,0.8984847635477081,0.8949105724915511
humod_03846,"Dodge.  Dodge.
What?
Get up.","Yeah, yeah.","[""Okay, I'm getting up."", 'Okay, hold on.', ""I'm trying! I don't get bricks thrown at me often.""]",0.8474068052089553,0.8474068052089553,0.8588619,0.8359516872001371,0.8474068052089553
humod_03847,"Dodge.  Dodge.
What?
Get up.",Good for you.,"[""What's the hurry?"", ""I'm getting up already."", ""What's going on?""]",0.8988215676762599,0.8988215676762599,0.94801825,0.8496248825029409,0.8988215676762599
humod_03848,"Can't you use something else?
I might be able to find something on the ship. But it's gonna take time.
Do what you need to do. Just do it fast.",Right.,"[""I'm working as fast as I can."", 'Fast is my middle name.', 'Of course.']",0.9430788532060845,0.9430788532060845,0.9002081,0.9859495908344713,0.9430788532060845
humod_03849,"Can't you use something else?
I might be able to find something on the ship. But it's gonna take time.
Do what you need to do. Just do it fast.",I think I might've said I was in love with you.,"['I will be back as soon as I can.', ""I'll go as fast as I can."", 'Come with me, I may need your help.']",0.9476669662265398,0.9476669662265398,0.9471778,0.9481561050948337,0.9476669662265398
humod_03850,"That oughta buy a man pretty much anything he wants.
If money can buy what he wants.
I don't figure there's much I want money can't buy.",Then you're a lucky man.,"[""There are plenty of things money can't buy."", ""Money can't buy happiness."", ""Then you're a sad man.""]",0.9581049838719009,0.9581049838719009,0.92828834,0.9879216271752592,0.9581049838719009
humod_03851,"That oughta buy a man pretty much anything he wants.
If money can buy what he wants.
I don't figure there's much I want money can't buy.",She wouldn't let me.  She's the only reason you're alive.,"[""Money doesn't buy family."", ""Some things can't be bought with money."", ""You're way too materialistic for me...""]",0.9361995983263951,0.9361995983263951,0.92646587,0.9459333277029002,0.9361995983263951
humod_03852,"You're late.
Sorry.
Don't fall asleep.",Right.,"['I will not fall asleep.', ""I'm here now, I won't be sleeping."", 'i wont.']",0.8386565563464535,0.8386565563464535,0.9076241,0.7696889872122552,0.8386565563464535
humod_03853,"You're late.
Sorry.
Don't fall asleep.",A quarter of a million dollars.,"[""You're the boss"", 'A quarter of million donars', 'I will not go to sleep.']",0.9225658147120916,0.9225658147120916,0.88211036,0.9630212721396374,0.9225658147120916
humod_03854,"You okay?
Yeah. Fine. I just thought I heard something is all.
What?",Nothing. Let's get outa here.,"[""It sounded like someone  talking. Let's go."", 'I thought it was a stray cat knocking over a trash can.', 'A loud growl coming from the forest.']",0.9171544692956937,0.9171544692956937,0.9140502,0.9202587171482112,0.9171544692956937
humod_03855,"You okay?
Yeah. Fine. I just thought I heard something is all.
What?",You scared me.,"['A banging noise.', 'What did you hear?', 'A noise']",0.9386274096143181,0.9386274096143181,0.9595676,0.9176872127795089,0.9386274096143181
humod_03856,"How's he doing?
Same. Any luck?",No. I'll try again later.,"[""No. I'm still trying to see what's wrong."", ""No, i've been calling off the hook."", ""no, we'll see in a couple of days""]",0.8920068701920876,0.8920068701920876,0.9396626,0.8443511646624343,0.8920068701920876
humod_03857,"How's he doing?
Same. Any luck?",All right. Heads then.,"['No. not yet at least.', 'No, I did not have any luck finding out who did this to him.', ""Not yet, but I'm still trying.""]",0.8562315822814506,0.8562315822814506,0.9204944,0.7919687869498334,0.8562315822814506
humod_03858,"The ah... the radio's out.
What?",Somebody took it out of commission last night.,"['I think the Germans got the other parachuters', 'Somebody broke the radio last night out of anger', 'i said the radio is out']",0.7317269320447295,0.7317269320447295,0.90012145,0.5633324136652647,0.7317269320447295
humod_03859,"The ah... the radio's out.
What?","Yes, Jon.  That Karl.","[""The radio isn't picking up any signals. It's busted."", ""I said the radio's out."", ""the radio's out, did you listen?""]",0.9403303316040456,0.9403303316040456,0.9060266,0.9746340614167093,0.9403303316040456
humod_03860,"When you found me yesterday, at the pool. I'd seen... something.  Someone.
Not our mystery guest again.",No. Someone else. A girl.  I'm not sure she was... real.,"[""I've been seeing my friend Matt in strange places lately. I think he's stalking me."", 'No, I just met a new girl and I am trying to get close to her now.', 'No, but someone similar to that.']",0.8584074201309569,0.8584074201309569,0.8697387,0.8470761422562376,0.8584074201309569
humod_03861,"When you found me yesterday, at the pool. I'd seen... something.  Someone.
Not our mystery guest again.",But you'll do it?,"['Was it Sheila?', ""I think so but I can't be fully sure."", 'It could have been.']",0.9463088602848967,0.9463088602848967,0.9251086,0.9675091089860837,0.9463088602848967
humod_03862,"She said the ship was evil. That we had to leave right away. That if we didn't, we might never leave.
What's that supposed to mean?",I don't know.,"['That means we need to leave the ship immediately.', 'How is a ship evil?', 'That the ship is dangerous.']",0.9159735606481447,0.9159735606481447,0.91605115,0.9158959719280033,0.9159735606481447
humod_03863,"She said the ship was evil. That we had to leave right away. That if we didn't, we might never leave.
What's that supposed to mean?",I do.,"['It means get out.', ""It means we're dead if we stay."", 'That means we should leave.']",0.9118562926334672,0.9118562926334672,0.89222157,0.9314910152519807,0.9118562926334672
humod_03864,"Morning.
You're up late.",Guess I must've fallen back to sleep. Where's Epps?,"[""Sorry Mom, maybe next time I'll give you my sleep schedule. Can I have your permission to take a piss now?"", 'Hes making coffee.', 'Yeah, I overslept...']",0.9002702629738557,0.9002702629738557,0.90744245,0.8930980754243351,0.9002702629738557
humod_03865,"Morning.
You're up late.",Sit down... sit down... Are you hungry?,"[""I couldn't sleep"", 'Come here, sit down. Want something to eat?', ""do you want breakfast even though it's 2pm?""]",0.891486947095145,0.891486947095145,0.9105427,0.8724311676735664,0.891486947095145
humod_03866,"How much you figure that's worth, skipper?
Hard to say. Maybe forty, fifty million.","Ho, baby!","['Wowzer!', 'Oh yeah!', ""Wow that's a lot of money.""]",0.9332716720156102,0.9332716720156102,0.88750184,0.9790415082081615,0.9332716720156102
humod_03867,"How much you figure that's worth, skipper?
Hard to say. Maybe forty, fifty million.","Didn't you hear him? Of course he's coming back here. Keep going, will you?","[""Holy crap - we've hit it big time!"", ""Wow, that's a lot of coin."", 'Are you sure?']",0.9032105842614329,0.9032105842614329,0.9141263,0.8922948915529562,0.9032105842614329
humod_03868,"Oh, man.
We heard you scream. Any idea what you might've seen?",I wish I could tell you. I'd be real interested to know myself.,"['Not sure what I saw.', ""i don't know, it happened so quickly"", 'I think it was a snake.']",0.895035461066175,0.895035461066175,0.9227922,0.8672787258585465,0.895035461066175
humod_03869,"Oh, man.
We heard you scream. Any idea what you might've seen?",Mmmm.  Boy. It's hot up here.,"['No idea.', ""I don't know, but I think it went that way!"", 'There was a man with a knife over there']",0.8846207292447781,0.8846207292447781,0.91062057,0.8586208883067558,0.8846207292447781
humod_03870,"Gettin' a little hot under the collar, I'd say.
Shut up.","Must be a little too the truth, eh Dodge?","[""Alright, then, don't listen to me."", 'You have sure been on edge lately.', 'too close to the truth, huh dodge']",0.8777555958620036,0.8777555958620036,0.9302214,0.825289812920754,0.8777555958620036
humod_03871,"Gettin' a little hot under the collar, I'd say.
Shut up.",You'll meet him this afternoon. He's helping us set it up.,"[""Well, it's the truth regardless."", ""Now you're proving my point."", 'Who is he and whats he like']",0.8589993659774141,0.8589993659774141,0.87463355,0.8433651813109073,0.8589993659774141
humod_03872,"Can't find the shotgun.
So whoever did this now has our shotgun.",Doesn't look like it much matters.,"['Not great', ""That ain't good."", ""Oh boy, we're in trouble.""]",0.8361359029960309,0.8361359029960309,0.8810289,0.7912429153823207,0.8361359029960309
humod_03873,"Can't find the shotgun.
So whoever did this now has our shotgun.",No. I'm all right. It's working.,"[""Who cares, let's move on!"", 'think so as well', 'Looks like it.']",0.9479016930356841,0.9479016930356841,0.924985,0.9708183945209224,0.9479016930356841
humod_03874,"What about the gold?
Leave it.
Now hold up just a minute. Let's be reasonable here.
You think whoever did this is reasonable?",All I'm saying is that gold's worth a lot more to us now than it ever was.,"['this is too much gold to leave.', 'no im not.', 'Possibly...']",0.8102680523825265,0.8102680523825265,0.8668632,0.7536729136372761,0.8102680523825265
humod_03875,"What about the gold?
Leave it.
Now hold up just a minute. Let's be reasonable here.
You think whoever did this is reasonable?",Solid.,"[""We can be reasonable, even if they weren't."", 'maybe not but it could help us later', 'Yeah i think its reasonable']",0.9145637746939976,0.9145637746939976,0.8430033,0.9861242763777412,0.9145637746939976
humod_03876,"What's wrong with you?! Tell him I'm not here!
But I can't --",JUST DO IT!,"[""Please, I'm begging you. Tell him I've gone out."", 'Please just do as I ask.', 'Please do it']",0.8429601195142594,0.8429601195142594,0.9361526,0.7497676616283113,0.8429601195142594
humod_03877,"What's wrong with you?! Tell him I'm not here!
But I can't --",No way...,"[""Why can't you?"", 'Why not?', ""I don't want him to know I'm here!  Please tell hi,.""]",0.8163148279849911,0.8163148279849911,0.8827872,0.749842428339367,0.8163148279849911
humod_03878,"Hi Josh.
Hi.
I just stopped in to say hi.","Yeah, well... hi...","[""That's very kind of you, you know how much i love this small gestures."", 'okay then.', 'Good to see you.']",0.7973233063141082,0.7973233063141082,0.86434764,0.7302989759285399,0.7973233063141082
humod_03879,"Hi Josh.
Hi.
I just stopped in to say hi.",Yes.,"['Oh great! Hope you have a great day.', 'Okay, we covered that. What else?', 'Come inside.']",0.8003677125212687,0.8003677125212687,0.9370533,0.6636821022504843,0.8003677125212687
humod_03880,"There he is...
As always.
Waiting for the bus that never comes...
I wonder if he's just totally insane and he really thinks a bus is coming or --",Why don't you ask him.,"[""I don't know -- you should ask him if he thinks a bus is coming."", ""He might be psychotic,i don't know.."", ""It's really sad.""]",0.9556527721936887,0.9556527721936887,0.9378506,0.9734549498668087,0.9556527721936887
humod_03881,"There he is...
As always.
Waiting for the bus that never comes...
I wonder if he's just totally insane and he really thinks a bus is coming or --",Tom... she's dead.,"[""he's waiting for someone else."", ""Yeah, she's crazy."", 'Maybe he is just bored.']",0.8587671362412046,0.8587671362412046,0.8970293,0.8205049918198727,0.8587671362412046
humod_03882,"Let's get out of here, this place makes me sick.
We have to do something fun tonight this is my last weekend of freedom before I start my stupid job.
I know a party we could go to...
What? Where?!
It's a surprise.
I don't believe you.","If I promise you there's really a party with a lot of guys, do you promise you'll go?","[""Let's go to my best friend's party, he would love to see you."", 'I can prove it. Check out this flyer.', 'Why are you so suspicious?']",0.9121100862649745,0.9121100862649745,0.8452251,0.9789950767810475,0.9121100862649745
humod_03883,"Let's get out of here, this place makes me sick.
We have to do something fun tonight this is my last weekend of freedom before I start my stupid job.
I know a party we could go to...
What? Where?!
It's a surprise.
I don't believe you.",Pour that back.,"['When have I ever lied about parties or surprises? Or surprise parties, for that matter?', 'Trust me.', 'Youd love it. Lets go']",0.8365590437960404,0.8365590437960404,0.83509636,0.8380217283391511,0.8365590437960404
humod_03884,"Let's get out of here, this place makes me sick.
We have to do something fun tonight this is my last weekend of freedom before I start my stupid job.
I know a party we could go to...
What? Where?!",It's a surprise.,"['OVER ON CENTRAL AVE.', ""You'll see."", 'At a house by the beach.']",0.8814320156671446,0.8814320156671446,0.92675483,0.8361091990665279,0.8814320156671446
