context,dialogue_id,model_name,response,annotations.relevance,am_scores,fm_scores,am_fm_scores
"did you take fertility stuff ? when i'm older i want to be a physical therapist .
all natural . . . second time . . . twins this time .",convai2-grade_00253,dialogGPT,i bet your friends and family would laugh .,0.205508728691482,0.0,0.411017457382964,0.205508728691482
"very devoted . i admire that . where do you work ?
i'm a stay at home mom . i just love taking care of my family .",convai2-grade_00254,dialogGPT,"i am single , but have a great love life .",0.3036921536975564,0.12373956639334739,0.4836447410017654,0.3036921536975564
"no not really other than they always prefer me to wear my helmet
well that is nice ! do you play sports ?",convai2-grade_00255,dialogGPT,i do not have time for them,0.3177284097213332,0.04855993801675011,0.5868968814259163,0.3177284097213332
"i haven't spoken a single word in three months , this is the only way i communicate
that must be hard . i would be talking to my lite brite !",convai2-grade_00256,dialogGPT,it really is ! i would be away at you if i could !,0.2388413640262087,0.1299644064107246,0.3477183216416928,0.2388413640262087
"hi ! anything but chicken , i d say sushi .
pizza is my favorite . especially with black olives . sushi is my other favorite !",convai2-grade_00257,dialogGPT,do you like to cook at all ?,0.28752551828838524,0.03691125398520351,0.538139782591567,0.28752551828838524
"hello , how are you today ?
good i live in ohio working as a doctor looking for a job in california",convai2-grade_00258,dialogGPT,what is your favorite animal ?,0.24786541611621957,0.051933727709304836,0.4437971045231343,0.24786541611621957
"mostly 4 year olds . yes . do you have brothers and sisters ?
no . i'm alone . i keep myself busy by singing to my toys . you ?",convai2-grade_00259,dialogGPT,i just finished a song,0.2105023607905918,0.06996301498352206,0.35104170659766154,0.2105023607905918
"hi , i am planning my lesson for class tomorrow .
awesome me too ! what do you teach ? i teach piano .",convai2-grade_00260,dialogGPT,i have my own practice taking notes taking them from people,0.06948093202708122,0.0,0.13896186405416244,0.06948093202708122
"yes i am doing ok but do feel weird
i am sorry what color are your eyes mine are blue and i am a redhead",convai2-grade_00261,dialogGPT,i love it so much .,0.25595759406246654,0.07485007717552918,0.43706511094940387,0.25595759406246654
"good luck . i retired after i found out i had cancer .
that's awful . are you ok now ?",convai2-grade_00262,dialogGPT,"yes , just started a new job , that will help me pay for the things i have no money",0.21059408540438831,0.0,0.42118817080877663,0.21059408540438831
"i'm great . i had heart surgery and woke up with weird superpowers .
i'm so sorry to hear that i believe your powers are from the lord .",convai2-grade_00263,dialogGPT,i really do not know . i work in a prison,0.2539349897839203,0.02213628752200528,0.48573369204583533,0.2539349897839203
"that's a colorado thing right ? i never tried it .
colorado is the state i live in , i also go hiking during spring",convai2-grade_00264,dialogGPT,that is cool i love to go on runs there with my dog on the long days,0.15524824890252256,0.06031361639988146,0.25018288140516365,0.15524824890252256
"ironically , i don't like the food i plant . i prefer pizza .
lol well i do like walks so i'd walk the fields any day",convai2-grade_00265,dialogGPT,what do you like to eat ? i like all types .,0.3321318332269309,0.0857117356457112,0.5785519308081506,0.3321318332269309
"same here , my name is jessi . who are you ?
i'm dave . what is your favorite show ?",convai2-grade_00266,dialogGPT,"the walking dead , it is so good",0.17095929692151396,0.0,0.3419185938430279,0.17095929692151396
"that's not true . males are way more dominant
well , you are allowed to think that if you wish .",convai2-grade_00267,dialogGPT,thanks . do you think the moon is fake ?,0.23935700261980658,0.07254099357912006,0.4061730116604931,0.23935700261980658
"no . all done with school . are you a student ?
yes , and i'm majoring in economics . what did you go for ?",convai2-grade_00268,dialogGPT,i went to school to be a marine,0.25987433273893057,0.036059201057939735,0.48368946441992144,0.25987433273893057
"were you born in 1943 ?
not even close ! i am 100 baby ! hash tag forever young",convai2-grade_00269,dialogGPT,"i have two kids , i am 100 baby ! hash tag great ! hash tag my ex would have his hand drawn .",0.17462262424443006,0.101320751889468,0.24792449659939214,0.17462262424443006
"awesome . i just started a new job as a life coach
that is great ! i get straight as so maybe you could coach me in social skills .",convai2-grade_00270,dialogGPT,"sure , how much time would you rather read ? ?",0.15810337805265082,0.10031689642918597,0.21588985967611565,0.15810337805265082
"yay ! i am a girl . will you go to disney world with me ?
no mickey mouse here he's a he ! besides , gotta pay for my solar panels .",convai2-grade_00271,dialogGPT,"ll , yeah , i can make you a money bet ! i bet it is better than the rest of us .",0.2478432530887873,0.10509464351439911,0.39059186266317547,0.2478432530887873
"mine was accidental . we met at school .
that is nice . how long have you been together ?",convai2-grade_00272,dialogGPT,we got high flag pole practice and my dad worked 11 hour days .,0.015026348449171525,0.0,0.03005269689834305,0.015026348449171525
"i'm watching a movie on tv with my girlfriend .
she doesn't mind that you are chatting with me when you are with her ?",convai2-grade_00273,dialogGPT,not too much . you are married ?,0.18192624824020384,0.11514443208076339,0.2487080643996443,0.18192624824020384
"i like to take care of myself with expensive things
i'm an alcoholic , but i'm recovering",convai2-grade_00274,dialogGPT,what do you like to do ? do you have any family ?,0.2895183872877068,0.031009822495238527,0.548026952080175,0.2895183872877068
"what did you play ? i walked dogs for nine miles total .
i played with my toys in my room .",convai2-grade_00275,dialogGPT,"wow , those are big dogs ! do you like the show ?",0.20852895279627723,0.01845565219700711,0.39860225339554733,0.20852895279627723
"hey ! what a beautiful day it is !
it sure is , the sunrise was a lovely orange this morning .",convai2-grade_00276,dialogGPT,it sure was ! what are you reading ?,0.24938114862196922,0.06006560505087061,0.43869669219306784,0.24938114862196922
"just finished working in the supermarket
how long have you worked there",convai2-grade_00277,dialogGPT,"3 years , my favorite color is red . what are you up to ?",0.27053749299427,0.036348115556264805,0.5047268704322752,0.27053749299427
"i am studying french next ! i love languages
cool you can become a diplomat . i just help out at the food bank .",convai2-grade_00278,dialogGPT,oh ok i was just getting started doing that too,0.14080486437569278,0.06093062024376212,0.22067910850762346,0.14080486437569278
"that sounds great , music is a nice way to relax !
best way since i started working at 16 . what kind of tunes do you like ?",convai2-grade_00279,dialogGPT,i love the abc song . what do you like to do ?,0.3664739159388931,0.1574564356435429,0.5754913962342434,0.3664739159388931
"ok that's cool and i like going to the gym most days .
i like to swim and walk on the beach .",convai2-grade_00280,dialogGPT,i like to watch netflix on my free time i really like social media,0.31104092213031825,0.09922374536124615,0.5228580988993904,0.31104092213031825
"that is cool ! is it a competition where you win money ?
yes it is . more money for my chocolate bars i love so much .",convai2-grade_00281,dialogGPT,"oh , i see . so your favorite cookie to make ? i make mine with mac and orange .",0.2192316800610122,0.11302625385201621,0.3254371062700082,0.2192316800610122
"hi ! well , i usually like to take care of my looks hair , nail , tanning .
what do you do as a profession ?",convai2-grade_00282,dialogGPT,i work at home . i do not like it at all . do you work ?,0.3556752435585547,0.13665790434313163,0.5746925827739777,0.3556752435585547
"cool ! i dyed my hair like that when i played college football
no kidding ! when i was in college , helmets were still leather .",convai2-grade_00283,dialogGPT,oh wow ! you must have a smart head !,0.2513658348566435,0.04699560859324176,0.4557360611200452,0.2513658348566435
"that's great ! i spend all my time out of the kitchen on the water .
haha awesome . i use the internet a lot . especially twitter",convai2-grade_00284,dialogGPT,i like to use social media to search for new styles .,0.2546618458342064,0.11319001047444673,0.3961336811939661,0.2546618458342064
"he's , we go hiking together a lot .
ever take him out for treats after ? my friend gets doggy ice cream for hers .",convai2-grade_00285,dialogGPT,no but i did learn to be smart,0.0454287353715973,0.017706433243723455,0.07315103749947115,0.0454287353715973
"mani , pedi , tan and diet . keeps me looking young and at my best .
my electrician salary could not afford all that !",convai2-grade_00286,dialogGPT,"i live in new house , in a very nice room . very nice .",0.21537766468170266,0.08166037952375953,0.3490949498396458,0.21537766468170266
"school systems are a failing institution anyways . at least your making a difference in the army !
kind of a family tradition the army thing",convai2-grade_00287,dialogGPT,i have to agree with you . i was born in the early works and was always the big bucks .,0.16067888653757076,0.0,0.3213577730751415,0.16067888653757076
"i would dry that , do you want to play an video games ?
yes , lets play an unlimited amount of video games .",convai2-grade_00288,dialogGPT,wow what ?,0.05204301761169346,0.10408603522338691,0.0,0.05204301761169346
"nice , i am just enjoying some vanilla ice cream
i've to avoid it so i don t become fat",convai2-grade_00289,dialogGPT,"i hate to talk about it , but i eat a lot of meat , especially from the country .",0.26495562795498506,0.08865460201873022,0.4412566538912399,0.26495562795498506
"how old are you ? i turned four on my birthday !
i am an old woman . i won a gold medal in 1992",convai2-grade_00290,dialogGPT,that is great ! you must be a great person .,0.2651027377369508,0.08365203163746254,0.44655344383643913,0.2651027377369508
"over my skinny jeans i like to wear leggings . summer grilling is the best .
i also like mowing my lawn when the suns out",convai2-grade_00291,dialogGPT,i like to take care of my growing family by eating just about any animal .,0.23539888397540695,0.11046296582412966,0.36033480212668423,0.23539888397540695
"they're welcome at the bake sale , we have a dog treat table .
i love to build houses .",convai2-grade_00292,dialogGPT,"that is cool , my wife and i have a dog . he has been with me through three wives ,",0.23876362084472513,0.0681573713815772,0.4093698703078731,0.23876362084472513
"no , it isn't . we have a great life .
i used to work in human services , i heard it all the time .",convai2-grade_00293,dialogGPT,"i really hate it too , i work in the it field all day",0.22400442436015522,0.08662298291934167,0.36138586580096876,0.22400442436015522
"i'm doing great ! what are you doing ?
i'm watching a nascar race and eating enchiladas . what about you ?",convai2-grade_00294,dialogGPT,cool . i am working on one of my masters,0.2104520704541941,0.11800822863345316,0.302895912274935,0.2104520704541941
"no mine are pretty cool good thing too because i love to party
oh my adoptive parents keep trying to set me up with guys",convai2-grade_00295,dialogGPT,i love to party i think its cause i am so short and out of shape ll,0.1945678845276384,0.0771079598227087,0.3120278092325681,0.1945678845276384
"what did you do back then
i cannot remember . i try hard to remember but nothing comes up .",convai2-grade_00296,dialogGPT,well what does that mean ?,0.21312681936032177,0.047090953258192514,0.379162685462451,0.21312681936032177
"no , but would love to . i volunteer at a local bunny rescue .
cool , anything else interesting about you ?",convai2-grade_00297,dialogGPT,"not really , just a small town .",0.22075635101532637,0.03740021944971677,0.40411248258093596,0.22075635101532637
"spend cash , go shopping , drink smoothies
ha , wow , sounds pretty irresponsible .",convai2-grade_00298,dialogGPT,"i know what you mean , i love my wife",0.33342226050616636,0.10259018976994515,0.5642543312423876,0.33342226050616636
"i am doing well , thanks .
my favorites are music and i love playing video games and you .",convai2-grade_00299,dialogGPT,i like playing video games,0.260621959797307,0.11340043125313712,0.40784348834147693,0.260621959797307
"that's so cool ! mr morris , my third grade teacher , we have a class dog !
that sounds amazing ! i thought about becoming a teacher . i settled for it work .",convai2-grade_00300,transformer_generator,"i ' m a teacher , but i ' m a teacher .",0.35682199515289775,0.1138378357054867,0.5998061546003088,0.35682199515289775
"what classes are you taking ? using the time off to hang out with my two dogs .
oh , nice i am majoring in art",convai2-grade_00301,transformer_generator,that sounds like a lot of fun,0.2916873929913121,0.037813787735828656,0.5455609982467955,0.2916873929913121
"i gamble at the casino next to a mall . what about yard work ?
gross . i think the dirt would mess up my skinny jeans .",convai2-grade_00302,transformer_generator,i ' m a teacher . i ' m a teacher .,0.3375676723759492,0.07657578680610296,0.5985595579457954,0.3375676723759492
"christopher columbus was my great great grandfather , he travelled a lot !
wow that's pretty cool i like history",convai2-grade_00303,transformer_generator,i love it . i ' m a teacher and i love it,0.3557131379235991,0.12450794069472539,0.5869183351524728,0.3557131379235991
"that is great ! i work in construction and love to build houses .
do you like music ? i go to a rolling stones concert each year .",convai2-grade_00304,transformer_generator,i like to listen to music while i listen to music,0.3130954227282695,0.026772673899289175,0.5994181715572499,0.3130954227282695
"i take dance lessons . what are you going to school for ?
i like to study business",convai2-grade_00305,transformer_generator,i ' m a teacher . i ' m a teacher,0.33406720149891833,0.08005507493835015,0.5880793280594865,0.33406720149891833
"glad he is well . kids and i leave for disneyland in two weeks !
have you ever been there before",convai2-grade_00306,transformer_generator,no i ' ve not but i ' m not a fan of the ocean,0.3144742749592202,0.07796123696394842,0.550987312954492,0.3144742749592202
"hi ! i'm from india . where are you from ?
i m from portland or . i just got back from a long walk",convai2-grade_00307,transformer_generator,that is nice . i ' m from the city .,0.23460857606215402,0.0,0.46921715212430803,0.23460857606215402
"about two years . i have a captain , so i don't drive it myself .
did the captain come with the yacht ?",convai2-grade_00308,transformer_generator,"no , i ' m not a fan of the country",0.28636455165658475,0.012016790771598467,0.5607123125415711,0.28636455165658475
"yum . you will find me in the kitchen and if not i am fishing .
wow that's pretty cool what else you do for fun",convai2-grade_00309,transformer_generator,i like to play video games,0.38777874599124335,0.11091585298264571,0.664641638999841,0.38777874599124335
"hello jennifer , i'm a proud dad and husband
do your kids like gymnastics ? it is my favorite sport ever",convai2-grade_00310,transformer_generator,i ' ve not seen it,0.2665886108148357,0.034128831655621236,0.4990483899740502,0.2665886108148357
"that was a much better world . i do not like all of this electronics
sure was back in my day wine food and family , and dancing until night fall",convai2-grade_00311,transformer_generator,i love to run and listen to music,0.22767583203473796,0.03790632390989339,0.4174453401595825,0.22767583203473796
"that's interesting . are you able to pay all your bills with that job ?
yes it is plumbing lol",convai2-grade_00312,transformer_generator,i ' m a teacher and i ' m a teacher,0.35967007619465613,0.10185882993819305,0.6174813224511192,0.35967007619465613
"hi , i love walking 3 miles a day . baby delivery nurse here
fun , i work as a stand double sometimes , do you like to read",convai2-grade_00313,transformer_generator,"i do , i like to read books",0.3263495134364268,0.11019788749204228,0.5425011393808113,0.3263495134364268
"yes . i serve food to the poor because of what i went through
truly that is a great way to give back . i admire you .",convai2-grade_00314,transformer_generator,i ' m a little bit of a reader .,0.3327725072595872,0.08247707427089429,0.5830679402482801,0.3327725072595872
"i enjoy a great meal , but usually just eat when there is nothing else to do . haha
yeah that is cool , what is your favorite color ?",convai2-grade_00315,transformer_generator,i like green and blue,0.3239190627584627,0.054030230149418934,0.5938078953675066,0.3239190627584627
"hi how are you tonight ?
i am worn out from work today . how are you ?",convai2-grade_00316,transformer_generator,i am good . i am just watching tv .,0.302462599946038,0.08882181524532813,0.5161033846467479,0.302462599946038
"anywhere with delicious food . i am a big foodie , although i am a lousy cook .
what kind of foods do you enjoy ? i love cooking but never do it",convai2-grade_00317,transformer_generator,"i like to cook , but i ' m not a big fan of food .",0.33846256628647003,0.1300989979354927,0.5468261346374473,0.33846256628647003
"perfect . i don't , but my wife and kids would love a dog .
dogs always chase my cats . i prefer cats .",convai2-grade_00318,transformer_generator,i love cats . i ' m a dog person .,0.37895939829430925,0.14971393035891722,0.6082048662297013,0.37895939829430925
"i hope that i can find a new doctor job soon !
my parents aren't supportive of my dream as a custodian",convai2-grade_00319,transformer_generator,i ' m sure you are a teacher . i ' m a teacher,0.2734499445963397,0.061601057427063816,0.4852988317656156,0.2734499445963397
"my home is filled with only the essentials for survival .
you sound very centered . i like my life , my family doesn t seem to .",convai2-grade_00320,transformer_generator,i ' m sorry to hear that . i ' m a teacher .,0.40436720370343504,0.12720927685154743,0.6815251305553226,0.40436720370343504
"wow , all i did was play football in college .
cool , i taught a few players being an elementary school teacher",convai2-grade_00321,transformer_generator,that is great . i ' m a teacher,0.27422341046960436,0.08629575772482793,0.4621510632143808,0.27422341046960436
"best thing is going to see the rolling stones every year !
i love the rolling stones . i love music especially while working out . it keeps me motivated",convai2-grade_00322,transformer_generator,i ' m a bit of a reader .,0.3049842706010931,0.06909915199201969,0.5408693892101666,0.3049842706010931
"my dogs name princess pei pei she just won a blue ribbon
what a hilariously adorable name . congratulations to her !",convai2-grade_00323,transformer_generator,i ' m not sure what is your name ?,0.27731997305031636,0.07425726956082031,0.48038267653981237,0.27731997305031636
"well enjoy being single , we are growing our family so free time is short .
but it is tough cause i am vegan and my friends are not",convai2-grade_00324,transformer_generator,i am not sure i am not a vegan,0.2332943461813486,0.12107351640406755,0.34551517595862963,0.2332943461813486
"i'll have to check with my parents but maybe next thursday
that sounds wonderful ! what is your favorite music ?",convai2-grade_00325,transformer_generator,i like rock and roll,0.34603844428220587,0.030150856359639964,0.6619260322047718,0.34603844428220587
"the speed of return is much different . i think you would most likely win
only friends and family for now . nice chatting have a good day",convai2-grade_00326,transformer_generator,i ' m so sorry to hear that .,0.3093552800187559,0.09123049224931043,0.5274800677882013,0.3093552800187559
"that's neat ! i like old hogan because his uniform is my favorite color . . . orange !
cool i like him to . that's why i workout all the time !",convai2-grade_00327,transformer_generator,i like to eat steak and eat steak .,0.2566705528328701,0.05746018965969388,0.45588091600604636,0.2566705528328701
"those are good too , we have a few pigs .
keeps for a busy life does not it ?",convai2-grade_00328,transformer_generator,i ' m a little bit of a salad,0.22692297395492472,0.03437770715567394,0.4194682407541755,0.22692297395492472
"true , so what are some of your hobbies or interests besides country ?
i like to play guitar and explore national parks !",convai2-grade_00329,transformer_generator,"i like to play the violin , but i ' m a bit of a reader",0.3365273740468509,0.0859882639791031,0.5870664841145987,0.3365273740468509
"yes i do i've a dog and 2 cats at the moment
i've one dog myself , she can be a bit of pain",convai2-grade_00330,transformer_generator,i ' m sorry to hear that,0.3191046020418815,0.0008433178004823485,0.6373658862832807,0.3191046020418815
"me too . should i trade my mini van in for a sports car .
yes . who doesn't love a sports car .",convai2-grade_00331,transformer_generator,i like to drive a truck .,0.3358741277046004,0.09631062018658412,0.5754376352226167,0.3358741277046004
"when i retire in few years i will travel all over the country to nascar races .
cool ! wonder woman and i both love the color grey . you like scorpions ?",convai2-grade_00332,transformer_generator,i do not like to travel much .,0.25924479327242383,0.044322789420800764,0.47416679712404686,0.25924479327242383
"i have to drink another substance that contains particles of hydrogen and oxygen
dang that kinda weird . well do you have a pet",convai2-grade_00333,transformer_generator,i do not have any pets,0.3331853822959495,0.10227974350816066,0.5640910210837384,0.3331853822959495
"that must be interesting . i don't have time outside of house building to do much
that is fine , do you like death metal music ?",convai2-grade_00334,transformer_generator,i do . i like to listen to music while i listen to music,0.35883846018959953,0.050992595212143735,0.6666843251670553,0.35883846018959953
"a lot of people make fun of me and call me a circus freak .
that's so sad . it takes a lot of talent to be in the circus !",convai2-grade_00335,transformer_generator,i am sorry to hear that . i am a little tired,0.2871389908056422,0.04307704368138766,0.5312009379298968,0.2871389908056422
"my dad will take you . he has lot of money . where are your vacations ?
i do not take many . i play board games mostly . . . teachers do not make much money",convai2-grade_00336,transformer_generator,i ' m a teacher . i ' m a teacher .,0.3298348006853406,0.03485363834197264,0.6248159630287086,0.3298348006853406
"ok , take care my man , i will go now , see ya !
you need money to make money so really think about that help",convai2-grade_00337,transformer_generator,i ' m sure you will . i ' m sure you will do it,0.3143324919289629,0.07834484801394284,0.550320135843983,0.3143324919289629
"i'm watching my fave movie star wars .
that is right , it was on tnt tonight .",convai2-grade_00338,transformer_generator,i ' m watching tv shows on tv .,0.3188736973270424,0.10604888230236159,0.5316985123517233,0.3188736973270424
"that is harsh . all my earnings to to my horses .
sales man for car is what my job",convai2-grade_00339,transformer_generator,i ' m a teacher . i ' m a teacher .,0.323096678210167,0.06190977538676461,0.5842835810335695,0.323096678210167
"west virginia . nice to meet you too . i used to visit my uncle on long island
what do you do for work ?",convai2-grade_00340,transformer_generator,i work in a factory . i ' m a teacher .,0.3417470992245992,0.03686703825689553,0.6466271601923029,0.3417470992245992
"oh very cool . i go on twitch for my pot farm updates .
pot farm updates ? like a real pot farm ?",convai2-grade_00341,transformer_generator,that is cool . i ' m a mechanic .,0.2876741519942613,0.0486751581556634,0.5266731458328592,0.2876741519942613
"yes well i love disney musicals .
i like the movie tangled a lot , but frozen is nice too",convai2-grade_00342,transformer_generator,i like to watch tv and watch tv,0.22580568925065872,0.03829951263393498,0.41331186586738244,0.22580568925065872
"yeah i am interested in taking pictures , of yoda for sure
wow . i try coffee as a hobby",convai2-grade_00343,transformer_generator,i love to eat coffee . i love it,0.3292427816999281,0.1499004429587831,0.5085851204410731,0.3292427816999281
"do you live in the southwest by chance ?
no i do not . i love wearing band shirts with ruffles on the sleeves",convai2-grade_00344,transformer_generator,i ' ve never heard of it . i ' m not sure if i could .,0.27411193259771843,0.08270477807042168,0.46551908712501516,0.27411193259771843
"my favorite thing to shop for is watches . shoes too i guess .
i've two pairs of jeans and one pair of shoes .",convai2-grade_00345,transformer_generator,i ' ve a black belt in my garden,0.26224467200628954,0.09760288605708346,0.42688645795549557,0.26224467200628954
"that s funny . mine is a bottle of wine .
that can't hurt either ! what else do you like to do ?",convai2-grade_00346,transformer_generator,i like to eat a lot of veggies .,0.32252898596975793,0.08401540715056033,0.5610425647889555,0.32252898596975793
"i have a daughter who people say is a child prodigy
what talents does she have ?",convai2-grade_00347,transformer_generator,she ' s a teacher . she ' s a teacher,0.36225335188483704,0.096404308562038,0.6281023952076361,0.36225335188483704
"i build houses , sometimes i fix them , have my dads genes .
maybe i do too . he is an electrician i pay electric guitar .",convai2-grade_00348,transformer_generator,i ' m a teacher . i ' m a teacher,0.31205741093225287,0.05350410619010613,0.5706107156743996,0.31205741093225287
"that's interesting . what was the bet ?
that the cubs would loose last year at the world series lol",convai2-grade_00349,transformer_generator,i ' m a bit of a reader . i ' m a huge fan of anime .,0.28051946164015434,0.017547069389089013,0.5434918538912197,0.28051946164015434
"money makes the world go round .
yeah yeah it sure does my friend",convai2-grade_00350,transformer_generator,i ' m sorry to hear that .,0.3478004091310201,0.07806543917707812,0.6175353790849621,0.3478004091310201
"i am well . just took my dog for a walk
i have a dog she loves for me to sing to her",convai2-grade_00351,transformer_generator,"i am a dancer , i am a teacher",0.24235703010790083,0.05276266459619912,0.43195139561960255,0.24235703010790083
"i have two dogs . do you have any pets ?
no , i cannot afford pets right now . organic pet food is super expensive .",convai2-grade_00352,transformer_generator,i ' ve a dog named radar,0.2913960786325872,0.07173445260672705,0.5110577046584474,0.2913960786325872
"never tried it , but maybe i should . what is your favorite movie ?
i like forest gump , but i prefer books . i work at a bookstore .",convai2-grade_00353,transformer_generator,i like to read books . i ' m a big fan of the movies .,0.37181086421767306,0.14978046998913966,0.5938412584462065,0.37181086421767306
"long hair all the way . although short hair may look more professional .
i've to get used to this . so any hobbies ?",convai2-grade_00354,transformer_generator,i like to read and draw .,0.348501575794312,0.07380128586107097,0.6232018657275531,0.348501575794312
"just watched a war documentary while eating a cheese burger
that is in the past you can be rich today , i love people and hang out",convai2-grade_00355,transformer_generator,i ' m sure you are a vegan,0.17594523131668377,0.061494766848916305,0.29039569578445124,0.17594523131668377
"i understand that . i have alot of tress around me
what is your name by the way ?",convai2-grade_00356,transformer_generator,my name is john and i ' m a little girl,0.3449746613432827,0.012250831678766083,0.6776984910077993,0.3449746613432827
"very nice . do you like sports ? i like to watch the nhl hockey league .
i like to play soccer .",convai2-grade_00357,transformer_generator,i like to play the violin .,0.4183988803902976,0.18200034158450426,0.6547974191960909,0.4183988803902976
"hey ! my name is coach jon .
what sport do you coach ?",convai2-grade_00358,transformer_generator,i am a teacher . i ' m a teacher,0.31570094603065796,0.07788151903033778,0.5535203730309781,0.31570094603065796
"love travelling , working nights at a bar and in college studying nursing is hectic .
oh i bet , i go to europe at least twice a year to visit",convai2-grade_00359,transformer_generator,i ' m a teacher and i ' m a teacher,0.3498102782553042,0.07821788982337777,0.6214026666872307,0.3498102782553042
"get out ! i danced for a queen too . she paid for the dance though .
flamingo dancing is not stripping , think of tango .",convai2-grade_00360,transformer_generator,i ' m a teacher and i ' m a teacher,0.2837539241284828,0.017870261878740787,0.5496375863782249,0.2837539241284828
"i work in a shipyard 40 hours a week so when i've time i try .
that sounds like am interesting job . i work as a teacher .",convai2-grade_00361,transformer_generator,i ' m a teacher and i ' m a teacher,0.37363526980638206,0.08603795266400946,0.6612325869487546,0.37363526980638206
"i am doing good , i just finished playing ping pong .
i am trying to write invoices for my dog walking business .",convai2-grade_00362,transformer_generator,"i ' m a teacher , i ' m a teacher .",0.34609871494765637,0.0967619230681901,0.5954355068271227,0.34609871494765637
"everybody should have their own money , especially when they turn 40 !
did your wife ever work ?",convai2-grade_00363,transformer_generator,"no , i did not . i ' m a teacher",0.3216040086297042,0.07256338949362133,0.5706446277657871,0.3216040086297042
"nice . i enjoy taking walks around my neighbor hood .
i wish i had time for walks . my job at the bank keeps me busy .",convai2-grade_00364,transformer_generator,i ' m a teacher and i ' m a teacher,0.31622025977081336,0.060527925858260175,0.5719125936833666,0.31622025977081336
"you could talk to someone
well , even though i live with my mom , but she does not have much time for me .",convai2-grade_00365,transformer_generator,i ' m sorry to hear that . i ' m sorry to hear that .,0.3840673596707109,0.05743556135500116,0.7106991579864206,0.3840673596707109
"i am well , thank you . how are you ?
not so good . my ford pinto broke down on me today",convai2-grade_00366,transformer_generator,i ' m sorry to hear that . i ' m not good at it .,0.3615387698386665,0.07304652193860212,0.6500310177387308,0.3615387698386665
"i'm in the third grade , i love going to disneyland and mickey mouse is my favorite
oh so sweet ! do you like animals ? i was going to college to be a veterinarian .",convai2-grade_00367,transformer_generator,"i love animals , i ' ve a dog named radar",0.33670767635215154,0.0986237364878552,0.5747916162164479,0.33670767635215154
"i just want to live free
nothing is free . unless you win the lottery .",convai2-grade_00368,transformer_generator,i ' m not sure i ' m not sure what i ' m trying to get a job,0.31125380763651966,0.03588118594331871,0.5866264293297206,0.31125380763651966
"that sounds good too . what do yo do for a living
well i won gold medal in the olympics so i work out a lot",convai2-grade_00369,transformer_generator,that is cool i ' m a teacher,0.23254298425115733,0.03599395765428009,0.42909201084803456,0.23254298425115733
"i do , as well . though my husband liked me more when i was younger and prettier .
that's unfortunate . have you talked to anyone about this ?",convai2-grade_00370,transformer_generator,i ' m not sure . i ' m not sure if i ' m not .,0.35490606743554565,0.094323432853264,0.6154887020178272,0.35490606743554565
"yes ! i cook kosher foods only . my father died .
sorry to hear that . try riding horses . it is therapeutic .",convai2-grade_00371,transformer_generator,i ' m not sure if i could . i ' d like to be a lawyer .,0.3309903253258802,0.06907790827890754,0.5929027423728528,0.3309903253258802
"well , i don't drink alcohol , so coffee and diet soda . what about you ?
i am an ice cream and ice water kind of guy .",convai2-grade_00372,transformer_generator,"i like to eat healthy , but i do not drink it .",0.3439976815962751,0.11489778897090212,0.5730975742216481,0.3439976815962751
"you know it . i wish it was still summer .
not me , i'm ready for the cuddle weather .",convai2-grade_00373,transformer_generator,i ' m not sure . i ' m glad you are going to be a doctor,0.28197966575774663,0.05014558316595742,0.5138137483495359,0.28197966575774663
"sorry i eat them they ate great with the peanuts .
oh i am sure they are",convai2-grade_00374,transformer_generator,i ' m sorry to hear that,0.3847028286420934,0.10391594149331616,0.6654897157908706,0.3847028286420934
"are you a teenage girl ?
i love to sleep in late and eat brunch and then do it all again",convai2-grade_00375,transformer_generator,i ' m a teacher and i ' m a teacher,0.30882208744379536,0.07446783436468433,0.5431763405229064,0.30882208744379536
"in my free time i watch war documentaries
that's great , my grandfather served in world war ii",convai2-grade_00376,transformer_generator,"i ' m a teacher , i ' m a teacher",0.27515380053474153,0.03835813087960712,0.5119494701898759,0.27515380053474153
"ok sure i want to make computer like my dad used to
that is great , please tell me more interesting things",convai2-grade_00377,transformer_generator,i ' m sorry to hear that,0.29007165063037976,0.06591525949091143,0.5142280417698482,0.29007165063037976
"yum . will be ready to run again after i have my twins in 2 months .
did you take fertility stuff ? when i'm older i want to be a physical therapist .",convai2-grade_00378,transformer_generator,i ' m sorry to hear that . i ' m a teacher,0.35805773592651424,0.12028404241475106,0.5958314294382774,0.35805773592651424
"hi how are you today ? i like to walk .
i am good i like people i volunteer to help local shelters",convai2-grade_00379,transformer_generator,i like to go to the beach,0.31096826686746815,0.11572787805918554,0.5062086556757508,0.31096826686746815
"i like to drink soda to young for the hard stuff
o ok well what do you like to do ?",convai2-grade_00380,transformer_generator,i like to drink soda,0.2628149985298968,0.058978719077984194,0.4666512779818094,0.2628149985298968
"i love playing softball , do you make alot of money selling insurance
no . my father is always moving military army .",convai2-grade_00381,transformer_generator,"i ' m a teacher , i ' m a teacher",0.337999894079286,0.05801079789852576,0.6179889902600462,0.337999894079286
"my food is limited to kosher . what do you like ?
i like pizza and dr pepper",convai2-grade_00382,transformer_generator,i like to eat pizza,0.29926113018937395,0.1136032186976245,0.48491904168112343,0.29926113018937395
