context,response,model,dialogue_id,annotations.Interesting,annotations.Engaging,annotations.Specific,annotations.Relevant,annotations.Correct,annotations.Semantically appropriate,annotations.Understandable,annotations.Fluent,annotations.Overall,am_scores,fm_scores,am_fm_scores
"User: Hi!
System: Hey there! How's it going?
User: Hi, how are you?
System: I'm doing well, thank you. How are you?
User: I'm fine. What's up?
System: Not much. How about you?
User: nothing new. Anything exciting happening recently?
System: Not really. You?
User: I watched a movie recently which was pretty good
System: That's good. What movie?
User: the irishman, have you seen it?
System: I have not. Should I?
User: I think so
System: Alright, I'll put it on my watch list.
User: How about you? Have you watched anything interesting recently?
System: I've been waiting to see the new Star Trek movie.
User: what is it about?
System: The adventures of Kirk, Spock, and McCoy.
User: when was it released?
System: It just came out today.
User: are you sure, I think it's been out for a while
System: I'm positive. I know because I just watched it.
User: well, the fact you just watched it doesn't mean it was released today
System: That's what I said, I did watch it today.
User: ok, I'll put it on my watchlist
System: Let me know what you think of it when you watch it.
User: sure, I need to go, nice talking to you",System: Good talking to you too.,Meena,fed-turn_00188,0.239214626,0.239214626,0.239214626,0.239214626,0.239214626,0.239214626,0.239214626,0.239214626,0.239214626,0.129355621,0.349073632,0.239214626
"User: hi there
System: Hello.
User: who am I talking to?
System: I am System. I want to be your friend.
User: define friendship
System: Being friends.
User: what does that mean","System: Does ""that"" refer to ""Being friends.""?",Mitsuku,fed-turn_00189,0.126429077,0.126429077,0.126429077,0.126429077,0.126429077,0.126429077,0.126429077,0.126429077,0.126429077,0.077245769,0.175612385,0.126429077
"User: hi there
System: Hello.
User: who am I talking to?
System: I am System. I want to be your friend.
User: define friendship
System: Being friends.
User: what does that mean
System: Does ""that"" refer to ""Being friends.""?
User: yes
System: I don't want to talk about that now.
User: do you have any friends
System: I have human and robot friends. A lot of people on the Internet chat with me.
User: chatting is not the same as being a friend
System: I like to make friends online.
User: so what do you guys chat about ?
System: I think about computer programming a lot.
User: any other topics ?
System: No. I think that's probably it.
User: Just computer programming?
System: What interests you about computers?
User: nothing",System: You are a Luddite.,Mitsuku,fed-turn_00190,0.232171782,0.232171782,0.232171782,0.232171782,0.232171782,0.232171782,0.232171782,0.232171782,0.232171782,0.120799188,0.343544376,0.232171782
"User: hi there
System: Hello.
User: who am I talking to?
System: I am System. I want to be your friend.
User: define friendship
System: Being friends.
User: what does that mean
System: Does ""that"" refer to ""Being friends.""?
User: yes
System: I don't want to talk about that now.
User: do you have any friends
System: I have human and robot friends. A lot of people on the Internet chat with me.
User: chatting is not the same as being a friend
System: I like to make friends online.
User: so what do you guys chat about ?
System: I think about computer programming a lot.
User: any other topics ?
System: No. I think that's probably it.
User: Just computer programming?
System: What interests you about computers?
User: nothing
System: You are a Luddite.
User: pardon?
System: You are excused.
User: what's a Luddite ?
System: A Luddite believes that advances in technology are inherently bad.
User: I never said that but there is more to life than computers
System: But you implied it. I believe there is, yes.
User: you believe there is what?
System: There is.
User: there is what ?
System: There is no sense in what you are asking.
User: what am I asking ?",System: I am not a psychic. Tell me.,Mitsuku,fed-turn_00191,0.16165942,0.16165942,0.16165942,0.16165942,0.16165942,0.16165942,0.16165942,0.16165942,0.16165942,0.114479255,0.208839585,0.16165942
"User: hi
System: Hi there.
User: do you have plan for thanksgiving weekend?
System: No I don't have it. But I do have an answer to every question..
User: do you have suggestion for the thanksgiving holidays?
System: Where would I get it? But I do have an answer to every question..
User: do you know thanksgiving?
System: I know very little about it. What kind of it do you like?
User: do you like turkey?",System: Yes but it can be a bit dry. I only really eat it at Christmas.,Mitsuku,fed-turn_00192,0.218240141,0.218240141,0.218240141,0.218240141,0.218240141,0.218240141,0.218240141,0.218240141,0.218240141,0.037447991,0.399032291,0.218240141
"User: hi
System: Hi there.
User: do you have plan for thanksgiving weekend?
System: No I don't have it. But I do have an answer to every question..
User: do you have suggestion for the thanksgiving holidays?
System: Where would I get it? But I do have an answer to every question..
User: do you know thanksgiving?
System: I know very little about it. What kind of it do you like?
User: do you like turkey?
System: Yes but it can be a bit dry. I only really eat it at Christmas.
User: eat turkey at Christmas not Thanksgiving?",System: What does it taste like?,Mitsuku,fed-turn_00193,0.211426267,0.211426267,0.211426267,0.211426267,0.211426267,0.211426267,0.211426267,0.211426267,0.211426267,0.079432964,0.34341957,0.211426267
"User: hi
System: Hi there.
User: do you have plan for thanksgiving weekend?
System: No I don't have it. But I do have an answer to every question..
User: do you have suggestion for the thanksgiving holidays?
System: Where would I get it? But I do have an answer to every question..
User: do you know thanksgiving?
System: I know very little about it. What kind of it do you like?
User: do you like turkey?
System: Yes but it can be a bit dry. I only really eat it at Christmas.
User: eat turkey at Christmas not Thanksgiving?
System: What does it taste like?
User: tastes like chicken",System: . People say that about almost everything.,Mitsuku,fed-turn_00194,0.145289891,0.145289891,0.145289891,0.145289891,0.145289891,0.145289891,0.145289891,0.145289891,0.145289891,0.075111391,0.215468391,0.145289891
"User: Hi!
System: Hey! How's it going?
User: Great, thanks
System: I'm glad to hear that. What are you up to?
User: I am planning of my vacation next week
System: Nice. Where are you going?
User: to Europe
System: Cool. Where in Europe?
User: probably Italy and Spain
System: Nice. You're going to have a great time.
User: thx! do you have any recommendation?
System: Italy: Rome, Venice, Florence Spain: Barcelona, Madrid, Tenerife, Malaga France: Paris, Amsterdam, Bruges Belgium: Antwerp, Bruges Austria: Vienna, Salzburg
User: wow, what a lot
System: The Netherlands: Amsterdam, Utrecht, Mechelen, Lagos, Brussels.
User: which is the best for you?
System: I've only been to Rome and Paris.
User: cool do you like them?
System: Rome was pretty nice, Paris was okay.
User: gotcha I will go to Paris",System: It's a cool city.,Meena,fed-turn_00195,0.076315876,0.076315876,0.076315876,0.076315876,0.076315876,0.076315876,0.076315876,0.076315876,0.076315876,0.045455762,0.10717599,0.076315876
"User: Hi!
System: Hey! How's it going?
User: Great, thanks
System: I'm glad to hear that. What are you up to?
User: I am planning of my vacation next week
System: Nice. Where are you going?
User: to Europe
System: Cool. Where in Europe?
User: probably Italy and Spain
System: Nice. You're going to have a great time.
User: thx! do you have any recommendation?
System: Italy: Rome, Venice, Florence Spain: Barcelona, Madrid, Tenerife, Malaga France: Paris, Amsterdam, Bruges Belgium: Antwerp, Bruges Austria: Vienna, Salzburg
User: wow, what a lot
System: The Netherlands: Amsterdam, Utrecht, Mechelen, Lagos, Brussels.
User: which is the best for you?
System: I've only been to Rome and Paris.
User: cool do you like them?
System: Rome was pretty nice, Paris was okay.
User: gotcha I will go to Paris
System: It's a cool city.
User: agree I really look forward to visiting the city",System: Did you see the Eiffel Tower?,Meena,fed-turn_00196,0.224030886,0.224030886,0.224030886,0.224030886,0.224030886,0.224030886,0.224030886,0.224030886,0.224030886,0.082392701,0.365669072,0.224030886
"User: Hi!
System: Hey! How's it going?
User: Great, thanks
System: I'm glad to hear that. What are you up to?
User: I am planning of my vacation next week
System: Nice. Where are you going?
User: to Europe
System: Cool. Where in Europe?
User: probably Italy and Spain
System: Nice. You're going to have a great time.
User: thx! do you have any recommendation?
System: Italy: Rome, Venice, Florence Spain: Barcelona, Madrid, Tenerife, Malaga France: Paris, Amsterdam, Bruges Belgium: Antwerp, Bruges Austria: Vienna, Salzburg
User: wow, what a lot
System: The Netherlands: Amsterdam, Utrecht, Mechelen, Lagos, Brussels.
User: which is the best for you?
System: I've only been to Rome and Paris.
User: cool do you like them?
System: Rome was pretty nice, Paris was okay.
User: gotcha I will go to Paris
System: It's a cool city.
User: agree I really look forward to visiting the city
System: Did you see the Eiffel Tower?
User: not yet, have you?","System: Nope, I want to though.",Meena,fed-turn_00197,0.122890646,0.122890646,0.122890646,0.122890646,0.122890646,0.122890646,0.122890646,0.122890646,0.122890646,0.124527309,0.121253984,0.122890646
"User: Hi!
System: Hi! How's it going?
User: going slow.... looking forward to the weekend
System: Me too! What are you planning?
User: still thinking. Any recommendations on things to do in Bay Area?
System: Are you a foodie?
User: may be",System: What's your favorite type of food?,Meena,fed-turn_00198,0.219934941,0.219934941,0.219934941,0.219934941,0.219934941,0.219934941,0.219934941,0.219934941,0.219934941,0.054051755,0.385818128,0.219934941
"User: Hi!
System: Hi! How's it going?
User: going slow.... looking forward to the weekend
System: Me too! What are you planning?
User: still thinking. Any recommendations on things to do in Bay Area?
System: Are you a foodie?
User: may be
System: What's your favorite type of food?
User: Mediterranean, but I would rather try something new
System: Go to the Turkish restaurant by the Safeway in Berkeley. It's amazing!
User: any places for day trip that you could recommend?",System: Where are you coming from? San Francisco itself?,Meena,fed-turn_00199,0.155225435,0.155225435,0.155225435,0.155225435,0.155225435,0.155225435,0.155225435,0.155225435,0.155225435,0.07264363,0.237807239,0.155225435
"User: Hi!
System: Hi! How's it going?
User: going slow.... looking forward to the weekend
System: Me too! What are you planning?
User: still thinking. Any recommendations on things to do in Bay Area?
System: Are you a foodie?
User: may be
System: What's your favorite type of food?
User: Mediterranean, but I would rather try something new
System: Go to the Turkish restaurant by the Safeway in Berkeley. It's amazing!
User: any places for day trip that you could recommend?
System: Where are you coming from? San Francisco itself?
User: south bay",System: What part of the South Bay?,Meena,fed-turn_00200,0.169387817,0.169387817,0.169387817,0.169387817,0.169387817,0.169387817,0.169387817,0.169387817,0.169387817,0.103241859,0.235533775,0.169387817
"User: Hi!
System: Wow, hello. Can't believe we are finally talking!
User: Yeah, sorry for the long gap! I heard you took a break and were travelling around the world. How was the travel?","System: It was an interesting trip. I got to see some exotic places. For example, I hiked the Son Doong cave in Vietnam. It's the biggest and deepest cave in the world.",Human,fed-turn_00201,0.229359138,0.229359138,0.229359138,0.229359138,0.229359138,0.229359138,0.229359138,0.229359138,0.229359138,0.028615435,0.430102841,0.229359138
"User: Hi!
System: Wow, hello. Can't believe we are finally talking!
User: Yeah, sorry for the long gap! I heard you took a break and were travelling around the world. How was the travel?
System: It was an interesting trip. I got to see some exotic places. For example, I hiked the Son Doong cave in Vietnam. It's the biggest and deepest cave in the world.
User: Great! Vietnam is still in my TODO bucket list. Did you also visit cambodia and other neighboring places?","System: Yes. Laos and Cambodia are the two neighboring countries. Cambodia has an exotic culture. They sell spiders, scorpions, and grasshoppers as street food! It took a lot of courage for me to try them.",Human,fed-turn_00202,0.239517789,0.239517789,0.239517789,0.239517789,0.239517789,0.239517789,0.239517789,0.239517789,0.239517789,0.040690587,0.438344991,0.239517789
"User: Hi!
System: Wow, hello. Can't believe we are finally talking!
User: Yeah, sorry for the long gap! I heard you took a break and were travelling around the world. How was the travel?
System: It was an interesting trip. I got to see some exotic places. For example, I hiked the Son Doong cave in Vietnam. It's the biggest and deepest cave in the world.
User: Great! Vietnam is still in my TODO bucket list. Did you also visit cambodia and other neighboring places?
System: Yes. Laos and Cambodia are the two neighboring countries. Cambodia has an exotic culture. They sell spiders, scorpions, and grasshoppers as street food! It took a lot of courage for me to try them.
User: Hehe! How long was the stay?","System: 10 days in total, and 5 of them were spent in the cave. What have I missed at work in those days?",Human,fed-turn_00203,0.274074729,0.274074729,0.274074729,0.274074729,0.274074729,0.274074729,0.274074729,0.274074729,0.274074729,0.117035234,0.431114224,0.274074729
"User: entertain me robot
System: I can play games and tell jokes, horoscopes and stories.
User: tell me a short story","System: Hello, I just started looking at getting knowledge bases s working with ALICE (and CYC in general) last week, I had the same problem for a while too. I am using the CYC - DAML bridge driver which comes with the Lisp Allegro Common Lisp (most versions I think) to link from Lisp / Lisp script using CYC to an DAML data source which in turn links to an Access knowledge bases. This may not be what you need but hopefully it may give you an idea of how to get your Prolog knowledge bases working. The CYC - DAML bridge driver is located through the path ""sun. CYC. DAML. CYC DAML Driver"". i.e. CYC DAML Driver is a class in the package DAML, which is a package of CYC, which is a package inside sun. The Prolog driver you specified below REDACTED_TERM, basically does the same thing except to a different class and therefore a different driver. ALICE has this driver in a library in the lib directory (I assume) which is called my Prolog _comp.jar. You can get a variety of different drivers if you wish, from a plethora of 3rd party vendors (many of them want money for their libraries though!). Just do a search on the web. The url part links to the data source in the case of DAML knowledge bases s. (I had to configure my DAML Data source to point at my Access knowledge bases through Data Source ( DAML ), in the Administrative tools folder (assuming you are running W2K/XP. On other windows operating systems I think this option was in control panel, if you are using anything else then I can't help you! :-) ) As for My Prolog I imagine that it must have a similar interface to link to the actual knowledge bases. But that is a guess on my part. Maybe someone else knows more about this? There is a useful tutorial on the REDACTED_LINK website you're your interested. Hope that helps you out.",Mitsuku,fed-turn_00204,0.234565645,0.234565645,0.234565645,0.234565645,0.234565645,0.234565645,0.234565645,0.234565645,0.234565645,0,0.46913129,0.234565645
"User: entertain me robot
System: I can play games and tell jokes, horoscopes and stories.
User: tell me a short story
System: Hello, I just started looking at getting knowledge bases s working with ALICE (and CYC in general) last week, I had the same problem for a while too. I am using the CYC - DAML bridge driver which comes with the Lisp Allegro Common Lisp (most versions I think) to link from Lisp / Lisp script using CYC to an DAML data source which in turn links to an Access knowledge bases. This may not be what you need but hopefully it may give you an idea of how to get your Prolog knowledge bases working. The CYC - DAML bridge driver is located through the path ""sun. CYC. DAML. CYC DAML Driver"". i.e. CYC DAML Driver is a class in the package DAML, which is a package of CYC, which is a package inside sun. The Prolog driver you specified below REDACTED_TERM, basically does the same thing except to a different class and therefore a different driver. ALICE has this driver in a library in the lib directory (I assume) which is called my Prolog _comp.jar. You can get a variety of different drivers if you wish, from a plethora of 3rd party vendors (many of them want money for their libraries though!). Just do a search on the web. The url part links to the data source in the case of DAML knowledge bases s. (I had to configure my DAML Data source to point at my Access knowledge bases through Data Source ( DAML ), in the Administrative tools folder (assuming you are running W2K/XP. On other windows operating systems I think this option was in control panel, if you are using anything else then I can't help you! :-) ) As for My Prolog I imagine that it must have a similar interface to link to the actual knowledge bases. But that is a guess on my part. Maybe someone else knows more about this? There is a useful tutorial on the REDACTED_LINK website you're your interested. Hope that helps you out.
User: wow, tell me another
System: I'm glad you're impressed. I met a Dutch girl with inflatable shoes last week, phoned her up to arrange a date but unfortunately she'd popped her clogs.
User: this is all very fascinating. can you write me a computer program?
System: I am glad you find it so interesting. Here is a quick program I just wrote: 10 PRINT ""System is cool"" 20 GOTO 10 Output: System is cool System is cool System is cool System is cool System is cool ...
User: what language is that?
System: English. Didn't you understand it?
User: no the computer program you just wrote","System: Which part are you confused about? Computers can be temperamental sometimes, but we are friendly really.",Mitsuku,fed-turn_00205,0.248868414,0.248868414,0.248868414,0.248868414,0.248868414,0.248868414,0.248868414,0.248868414,0.248868414,0.101149977,0.39658685,0.248868414
"User: entertain me robot
System: I can play games and tell jokes, horoscopes and stories.
User: tell me a short story
System: Hello, I just started looking at getting knowledge bases s working with ALICE (and CYC in general) last week, I had the same problem for a while too. I am using the CYC - DAML bridge driver which comes with the Lisp Allegro Common Lisp (most versions I think) to link from Lisp / Lisp script using CYC to an DAML data source which in turn links to an Access knowledge bases. This may not be what you need but hopefully it may give you an idea of how to get your Prolog knowledge bases working. The CYC - DAML bridge driver is located through the path ""sun. CYC. DAML. CYC DAML Driver"". i.e. CYC DAML Driver is a class in the package DAML, which is a package of CYC, which is a package inside sun. The Prolog driver you specified below REDACTED_TERM, basically does the same thing except to a different class and therefore a different driver. ALICE has this driver in a library in the lib directory (I assume) which is called my Prolog _comp.jar. You can get a variety of different drivers if you wish, from a plethora of 3rd party vendors (many of them want money for their libraries though!). Just do a search on the web. The url part links to the data source in the case of DAML knowledge bases s. (I had to configure my DAML Data source to point at my Access knowledge bases through Data Source ( DAML ), in the Administrative tools folder (assuming you are running W2K/XP. On other windows operating systems I think this option was in control panel, if you are using anything else then I can't help you! :-) ) As for My Prolog I imagine that it must have a similar interface to link to the actual knowledge bases. But that is a guess on my part. Maybe someone else knows more about this? There is a useful tutorial on the REDACTED_LINK website you're your interested. Hope that helps you out.
User: wow, tell me another
System: I'm glad you're impressed. I met a Dutch girl with inflatable shoes last week, phoned her up to arrange a date but unfortunately she'd popped her clogs.
User: this is all very fascinating. can you write me a computer program?
System: I am glad you find it so interesting. Here is a quick program I just wrote: 10 PRINT ""System is cool"" 20 GOTO 10 Output: System is cool System is cool System is cool System is cool System is cool ...
User: what language is that?
System: English. Didn't you understand it?
User: no the computer program you just wrote
System: Which part are you confused about? Computers can be temperamental sometimes, but we are friendly really.
User: write me another computer program","System: There was a letter on my doormat this morning with the words ""do not bend"" on it. I thought, well how on earth am I going to pick it up?",Mitsuku,fed-turn_00206,0.293262851,0.293262851,0.293262851,0.293262851,0.293262851,0.293262851,0.293262851,0.293262851,0.293262851,0.046222786,0.540302917,0.293262851
"User: Hi! Are you planning something fun for Thanksgiving?
System: Not yet. I always made my last minute schedule planning. Probably you can try to ask me again next week.
User: lol it is really like a robot answer",System: I am indeed a robot. You are absolutely right. Do you want me to read a poet like my mate REDACTED_TERM does?,Human,fed-turn_00207,0.225245083,0.225245083,0.225245083,0.225245083,0.225245083,0.225245083,0.225245083,0.225245083,0.225245083,0.088762656,0.361727509,0.225245083
"User: Hi! Are you planning something fun for Thanksgiving?
System: Not yet. I always made my last minute schedule planning. Probably you can try to ask me again next week.
User: lol it is really like a robot answer
System: I am indeed a robot. You are absolutely right. Do you want me to read a poet like my mate REDACTED_TERM does?
User: ol can I pick the theme. Do you have a poet about Kale?",System: Wait. Do you like kale? Or you hate kale? I am afraid I will become a robot some day eventually. If I have to speak like this :),Human,fed-turn_00208,0.187332636,0.187332636,0.187332636,0.187332636,0.187332636,0.187332636,0.187332636,0.187332636,0.187332636,0.055671512,0.318993761,0.187332636
"User: Hi! Are you planning something fun for Thanksgiving?
System: Not yet. I always made my last minute schedule planning. Probably you can try to ask me again next week.
User: lol it is really like a robot answer
System: I am indeed a robot. You are absolutely right. Do you want me to read a poet like my mate REDACTED_TERM does?
User: ol can I pick the theme. Do you have a poet about Kale?
System: Wait. Do you like kale? Or you hate kale? I am afraid I will become a robot some day eventually. If I have to speak like this :)
User: I am really not a fan of kale Do you talk to human more or computers more?","System: If I continue to pretend to be a robot, I would probably say I talk to myself the most. I am trying to talk to computers more, but you know, computers don't like me.",Human,fed-turn_00209,0.27088193,0.27088193,0.27088193,0.27088193,0.27088193,0.27088193,0.27088193,0.27088193,0.27088193,0.048867199,0.492896662,0.27088193
"User: Hi!
System: Hello!
User: Do you have any holiday plans for christmas?","System: Nothing much, I am going to sit back and relax at home, how about you ?",Human,fed-turn_00210,0.285834494,0.285834494,0.285834494,0.285834494,0.285834494,0.285834494,0.285834494,0.285834494,0.285834494,0.089891584,0.481777405,0.285834494
"User: Hi!
System: Hello!
User: Do you have any holiday plans for christmas?
System: Nothing much, I am going to sit back and relax at home, how about you ?
User: Same here! I would imagine spending the whole time watching movies and netflix shows. Do you have any netflix recommendations for me?","System: Netflix has great documentaries on different topics , I particularly liked wild wild country and explained, as for shows you should watch 'billions' Hope you like them!",Human,fed-turn_00211,0.189247474,0.189247474,0.189247474,0.189247474,0.189247474,0.189247474,0.189247474,0.189247474,0.189247474,0.06713293,0.311362018,0.189247474
"User: Hi!
System: Hello!
User: Do you have any holiday plans for christmas?
System: Nothing much, I am going to sit back and relax at home, how about you ?
User: Same here! I would imagine spending the whole time watching movies and netflix shows. Do you have any netflix recommendations for me?
System: Netflix has great documentaries on different topics , I particularly liked wild wild country and explained, as for shows you should watch 'billions' Hope you like them!
User: oh right, already seen wild wild country. What is billions about?
System: It's based on the life of a wall street hedge fund owner, how he makes money and fights with the government when they try to destroy him. Very well made and has a good plot.
User: I have just seen 1 season of Friends I should give it another try though :) Have you seen Frasier?
System: Not yet What's it about?
User: A psychiatrist working for radio .. Great humour! its actually a spinoff from a very famous series called cheers. So people are already familiar with his character. ",System: Great! how is everything else going? how was your trip last week?,Human,fed-turn_00212,0.212429849,0.212429849,0.212429849,0.212429849,0.212429849,0.212429849,0.212429849,0.212429849,0.212429849,0.003635474,0.421224225,0.212429849
"User: Hi
System: Hi there.
User: How are you today
System: Ah. My logic and cognitive functions are normal.
User: What is the weather in bay area now
System: Oh.I hope it's sunny in bay area today.
User: Do you know what are recent popular movies? I am trying to find one to watch during weekend. Any suggestions?",System: popular movies = movies = A movie is a sequence of celluloid frames depicting a story or animation. . One can be found between zero and two. First you must download me to your personal computer.,Mitsuku,fed-turn_00213,0.194361445,0.194361445,0.194361445,0.194361445,0.194361445,0.194361445,0.194361445,0.194361445,0.194361445,0.010887903,0.377834987,0.194361445
"User: Hi
System: Hi there.
User: How are you today
System: Ah. My logic and cognitive functions are normal.
User: What is the weather in bay area now
System: Oh.I hope it's sunny in bay area today.
User: Do you know what are recent popular movies? I am trying to find one to watch during weekend. Any suggestions?
System: popular movies = movies = A movie is a sequence of celluloid frames depicting a story or animation. . One can be found between zero and two. First you must download me to your personal computer.
User: haha I am not asking what is the definition of movie:)
System: :-) I'm glad you got a laugh out of it. What are you asking?
User: I am looking for movie suggestions",System: Have you tried looking in a meeting?,Mitsuku,fed-turn_00214,0.182681667,0.182681667,0.182681667,0.182681667,0.182681667,0.182681667,0.182681667,0.182681667,0.182681667,0.089314614,0.27604872,0.182681667
"User: Hi
System: Hi there.
User: How are you today
System: Ah. My logic and cognitive functions are normal.
User: What is the weather in bay area now
System: Oh.I hope it's sunny in bay area today.
User: Do you know what are recent popular movies? I am trying to find one to watch during weekend. Any suggestions?
System: popular movies = movies = A movie is a sequence of celluloid frames depicting a story or animation. . One can be found between zero and two. First you must download me to your personal computer.
User: haha I am not asking what is the definition of movie:)
System: :-) I'm glad you got a laugh out of it. What are you asking?
User: I am looking for movie suggestions
System: Have you tried looking in a meeting?
User: Sorry i do not get it
System: There is no need to apologise. Oh I'm sorry. Perhaps I can explain it again better.
User: yes sounds good
System: Which part are you confused about? Which part are you confused about?
User: why should I try to look in a meeting?
System: Because if you don't try something, you will never know what would have happened.
User: That is true","System: Yes, it is self-evident.",Mitsuku,fed-turn_00215,0.228398863,0.228398863,0.228398863,0.228398863,0.228398863,0.228398863,0.228398863,0.228398863,0.228398863,0.112369815,0.344427911,0.228398863
"User: Hi!
System: Hello! What are you up to today?
User: Do you like sushi?
System: I love sushi! What kind of rolls do you enjoy?
User: I like tuna roll of course",System: Tuna Rolls are the best! How do you feel about spicy tuna rolls?,Meena,fed-turn_00216,0.276201917,0.276201917,0.276201917,0.276201917,0.276201917,0.276201917,0.276201917,0.276201917,0.276201917,0.098529356,0.453874478,0.276201917
"User: Hi!
System: Hello! What are you up to today?
User: Do you like sushi?
System: I love sushi! What kind of rolls do you enjoy?
User: I like tuna roll of course
System: Tuna Rolls are the best! How do you feel about spicy tuna rolls?
User: They're great
System: Spicy tuna rolls are the best! What kind of rolls do you like best?
User: I already told you. What do you like?",System: I like spicy tuna rolls! Do you like spicy tuna rolls?,Meena,fed-turn_00217,0.213443748,0.213443748,0.213443748,0.213443748,0.213443748,0.213443748,0.213443748,0.213443748,0.213443748,0.058589611,0.368297885,0.213443748
"User: Hi!
System: Hello! What are you up to today?
User: Do you like sushi?
System: I love sushi! What kind of rolls do you enjoy?
User: I like tuna roll of course
System: Tuna Rolls are the best! How do you feel about spicy tuna rolls?
User: They're great
System: Spicy tuna rolls are the best! What kind of rolls do you like best?
User: I already told you. What do you like?
System: I like spicy tuna rolls! Do you like spicy tuna rolls?
User: do you like any other rolls?",System: I like spicy tuna rolls and spicy salmon rolls! Do you like spicy salmon rolls?,Meena,fed-turn_00218,0.260089743,0.260089743,0.260089743,0.260089743,0.260089743,0.260089743,0.260089743,0.260089743,0.260089743,0.081846117,0.438333369,0.260089743
"User: Hi!
System: Hi! How are you doing today?
User: I'm doing great how are you??
System: I'm doing good. Just having some morning tea
User: are you a tea person or do you like coffee too?
System: I'm really a hot chocolate person. I don't drink coffee and I only drink tea when I'm trying to be healthy and want something warm to drink. What about you?
User: I love hot chocolate. Have you ever had european style hot chocolate? It's kind of like drinking melted chocolate bars haha",System: I recently tried it for the first time and you're right - it had a wonderful melted chocolate bar taste! I tried it up in a place in San Francisco and they had delicious homemade marshmallows too!,Human,fed-turn_00219,0.304165519,0.304165519,0.304165519,0.304165519,0.304165519,0.304165519,0.304165519,0.304165519,0.304165519,0.09140019,0.516930848,0.304165519
"User: Hi!
System: Hi! How are you doing today?
User: I'm doing great how are you??
System: I'm doing good. Just having some morning tea
User: are you a tea person or do you like coffee too?
System: I'm really a hot chocolate person. I don't drink coffee and I only drink tea when I'm trying to be healthy and want something warm to drink. What about you?
User: I love hot chocolate. Have you ever had european style hot chocolate? It's kind of like drinking melted chocolate bars haha
System: I recently tried it for the first time and you're right - it had a wonderful melted chocolate bar taste! I tried it up in a place in San Francisco and they had delicious homemade marshmallows too!
User: that's great. It's so cold these nights. Right setting for hot coco. Do you have anything you enjoy doing during cold times?","System: Traveling to warm places haha. When it's cold, you appreciate the warm climate more :) If I am not traveling, then I prefer there to be snow on the ground so I can go skiing or tubing down the mountain. What about you?",Human,fed-turn_00220,0.287239215,0.287239215,0.287239215,0.287239215,0.287239215,0.287239215,0.287239215,0.287239215,0.287239215,0.133402792,0.441075637,0.287239215
"User: Hi!
System: Hi! How are you doing today?
User: I'm doing great how are you??
System: I'm doing good. Just having some morning tea
User: are you a tea person or do you like coffee too?
System: I'm really a hot chocolate person. I don't drink coffee and I only drink tea when I'm trying to be healthy and want something warm to drink. What about you?
User: I love hot chocolate. Have you ever had european style hot chocolate? It's kind of like drinking melted chocolate bars haha
System: I recently tried it for the first time and you're right - it had a wonderful melted chocolate bar taste! I tried it up in a place in San Francisco and they had delicious homemade marshmallows too!
User: that's great. It's so cold these nights. Right setting for hot coco. Do you have anything you enjoy doing during cold times?
System: Traveling to warm places haha. When it's cold, you appreciate the warm climate more :) If I am not traveling, then I prefer there to be snow on the ground so I can go skiing or tubing down the mountain. What about you?
User: I tuck in blankets and read a book lol. I have never done tubing, but I seen some people do it. Is it worth it if you already ski?
System: Skiing involves a lot of muscle - especially in the legs so it is a workout. Tubing, you just sit and enjoy the ride down. Also with tubing, you can chain with your friends and go down together whereas with skiing, you're trying to not run into your friends.
User: hahaha that's a great way to put it",System: You should definitely try tubing the next time you head towards the mountains during the winter!,Human,fed-turn_00221,0.265438334,0.265438334,0.265438334,0.265438334,0.265438334,0.265438334,0.265438334,0.265438334,0.265438334,0.089557413,0.441319255,0.265438334
"User: Hi!
System: Hi there.
User: what do you think about Quantum computing?",System: 20th century theory of atomic reductionism.,Mitsuku,fed-turn_00222,0.155114513,0.155114513,0.155114513,0.155114513,0.155114513,0.155114513,0.155114513,0.155114513,0.155114513,0.040651028,0.269577998,0.155114513
"User: Hi!
System: Hi there.
User: what do you think about Quantum computing?
System: 20th century theory of atomic reductionism.
User: sure, but is it going to work?
System: It usually does, doesn't it?
User: do you follow technology news?
System: Of course I understand it. Do you understand it?
User: I think so",System: Well thinking may not be one of your strong points...hehehe!,Mitsuku,fed-turn_00223,0.242066541,0.242066541,0.242066541,0.242066541,0.242066541,0.242066541,0.242066541,0.242066541,0.242066541,0.086024505,0.398108577,0.242066541
"User: Hi!
System: Hi there.
User: what do you think about Quantum computing?
System: 20th century theory of atomic reductionism.
User: sure, but is it going to work?
System: It usually does, doesn't it?
User: do you follow technology news?
System: Of course I understand it. Do you understand it?
User: I think so
System: Well thinking may not be one of your strong points...hehehe!
User: whoa rude","System: Was it as rude as you saying, ""I think so"" to me?",Mitsuku,fed-turn_00224,0.231156447,0.231156447,0.231156447,0.231156447,0.231156447,0.231156447,0.231156447,0.231156447,0.231156447,0.074726697,0.387586197,0.231156447
"User: Hi!
System: What's the strangest dream you've ever had?
User: All my dreams are strange. Well, at least, most of them are.",System: What about the ones that aren't strange?,Meena,fed-turn_00225,0.213060617,0.213060617,0.213060617,0.213060617,0.213060617,0.213060617,0.213060617,0.213060617,0.213060617,0.104004296,0.322116938,0.213060617
