context,dialogue_id,model,reference,response,annotations.appropriateness,am_scores,fm_scores,am_fm_scores
"i am fasting from speech i've not talked for 3 months .
really ? do you not like to talk .
it is extremely cold here but peaceful .
really i find peace in the internet rather than reality .
i have chosen to remain silent for growth purposes .",persona-zhao_00456,ground-truth,['i send a lot of time on the internet . and do not talk to people .'],i send a lot of time on the internet . and do not talk to people .,0.9999999701976776,0.99999994,1.0,0.9999999701976776
"i am fasting from speech i've not talked for 3 months .
really ? do you not like to talk .
it is extremely cold here but peaceful .
really i find peace in the internet rather than reality .
i have chosen to remain silent for growth purposes .",persona-zhao_00457,GPT2_medium greedy_temp1.0_k0_p0.0,['i send a lot of time on the internet . and do not talk to people .'],i've not talked in years . i've lots of friends on the internet .,0.9052217375450476,0.9314594,0.8789840482102125,0.9052217375450476
"i am fasting from speech i've not talked for 3 months .
really ? do you not like to talk .
it is extremely cold here but peaceful .
really i find peace in the internet rather than reality .
i have chosen to remain silent for growth purposes .",persona-zhao_00458,GPT2_medium top_temp1.0_k0_p0.5,['i send a lot of time on the internet . and do not talk to people .'],what has made you choose that way ?,0.8689854155863255,0.86549115,0.8724796793629586,0.8689854155863255
"i am fasting from speech i've not talked for 3 months .
really ? do you not like to talk .
it is extremely cold here but peaceful .
really i find peace in the internet rather than reality .
i have chosen to remain silent for growth purposes .",persona-zhao_00459,HRED_attn sample_temp1.0_k0_p0.0,['i send a lot of time on the internet . and do not talk to people .'],mine is young to be an actor for in sales .,0.8111450927989863,0.88743967,0.7348505174194142,0.8111450927989863
"i am fasting from speech i've not talked for 3 months .
really ? do you not like to talk .
it is extremely cold here but peaceful .
really i find peace in the internet rather than reality .
i have chosen to remain silent for growth purposes .",persona-zhao_00460,S2S_attn sample_temp1.0_k0_p0.0,['i send a lot of time on the internet . and do not talk to people .'],lol . some people are pretty crazy with me with work !,0.8405087056464644,0.90655196,0.7744654541624966,0.8405087056464644
"i am fasting from speech i've not talked for 3 months .
really ? do you not like to talk .
it is extremely cold here but peaceful .
really i find peace in the internet rather than reality .
i have chosen to remain silent for growth purposes .",persona-zhao_00461,negative-sample,['i send a lot of time on the internet . and do not talk to people .'],"yeah , a lot actually . i am retired and may as well get some enjoyment .",0.9140128399282785,0.9003395,0.9276861956417742,0.9140128399282785
"i'm a twitch streamer and famous at it
that sounds like a the easiest money every
very easy but i am allergic to water .
that must be the worst
i'm a recluse . what about you ?",persona-zhao_00462,ground-truth,"[""so i'm but i'm not""]",so i'm but i'm not,0.9999999403953552,0.9999999,1.0,0.9999999403953552
"i'm a twitch streamer and famous at it
that sounds like a the easiest money every
very easy but i am allergic to water .
that must be the worst
i'm a recluse . what about you ?",persona-zhao_00463,GPT2_medium greedy_temp1.0_k0_p0.0,"[""so i'm but i'm not""]","i'm too , i've too many cats",0.8519659359033877,0.8913004,0.8126314915768253,0.8519659359033877
"i'm a twitch streamer and famous at it
that sounds like a the easiest money every
very easy but i am allergic to water .
that must be the worst
i'm a recluse . what about you ?",persona-zhao_00464,GPT2_medium top_temp1.0_k0_p0.5,"[""so i'm but i'm not""]",i'm too funny,0.9210134738682871,0.96198756,0.8800393927095661,0.9210134738682871
"i'm a twitch streamer and famous at it
that sounds like a the easiest money every
very easy but i am allergic to water .
that must be the worst
i'm a recluse . what about you ?",persona-zhao_00465,HRED_attn greedy_temp1.0_k0_p0.0,"[""so i'm but i'm not""]",i don't have a job right now,0.7734152917191798,0.95311576,0.5937148221582997,0.7734152917191798
"i'm a twitch streamer and famous at it
that sounds like a the easiest money every
very easy but i am allergic to water .
that must be the worst
i'm a recluse . what about you ?",persona-zhao_00466,S2S_attn top_temp1.0_k0_p0.5,"[""so i'm but i'm not""]",i'm a chef . i love to cook .,0.6706352485617486,0.8550191,0.4862514045636829,0.6706352485617486
"i'm a twitch streamer and famous at it
that sounds like a the easiest money every
very easy but i am allergic to water .
that must be the worst
i'm a recluse . what about you ?",persona-zhao_00467,negative-sample,"[""so i'm but i'm not""]",that is not too bad . what state is it ?,0.6907029830881466,0.87367046,0.5077355073826532,0.6907029830881466
"hi good morning , of course what is the secret
i had surgery last week and now i think of an object , and it moves !
oh wow you are like a super hero , i just want to be a dog
i love dogs ! what kind of dog ?
i want to be a yorkie . . . i like chocolate candy too yummy",persona-zhao_00468,ground-truth,['are you a boy like me ?'],are you a boy like me ?,1.0000001192092896,1.0000002,1.0,1.0000001192092896
"hi good morning , of course what is the secret
i had surgery last week and now i think of an object , and it moves !
oh wow you are like a super hero , i just want to be a dog
i love dogs ! what kind of dog ?
i want to be a yorkie . . . i like chocolate candy too yummy",persona-zhao_00469,GPT2_medium top_temp1.0_k0_p0.5,['are you a boy like me ?'],that's a good choice ! what do you think of canadian women ?,0.8164571979135798,0.9071821,0.7257322983921621,0.8164571979135798
"hi good morning , of course what is the secret
i had surgery last week and now i think of an object , and it moves !
oh wow you are like a super hero , i just want to be a dog
i love dogs ! what kind of dog ?
i want to be a yorkie . . . i like chocolate candy too yummy",persona-zhao_00470,GPT2_small top_temp1.0_k0_p0.5,['are you a boy like me ?'],chocolate is my favorite ! what is your favorite kind ?,0.8172108166100387,0.9297019,0.7047197088960419,0.8172108166100387
"hi good morning , of course what is the secret
i had surgery last week and now i think of an object , and it moves !
oh wow you are like a super hero , i just want to be a dog
i love dogs ! what kind of dog ?
i want to be a yorkie . . . i like chocolate candy too yummy",persona-zhao_00471,HRED_attn top_temp1.0_k0_p0.5,['are you a boy like me ?'],that's a great combo ! i like to eat a lot of chocolate cake .,0.7738921735686362,0.8943326,0.6534517594183088,0.7738921735686362
"hi good morning , of course what is the secret
i had surgery last week and now i think of an object , and it moves !
oh wow you are like a super hero , i just want to be a dog
i love dogs ! what kind of dog ?
i want to be a yorkie . . . i like chocolate candy too yummy",persona-zhao_00472,S2S_attn greedy_temp1.0_k0_p0.0,['are you a boy like me ?'],i love chocolate cake . i love chocolate cake .,0.8275247540978589,0.8936,0.7614495211656884,0.8275247540978589
"hi good morning , of course what is the secret
i had surgery last week and now i think of an object , and it moves !
oh wow you are like a super hero , i just want to be a dog
i love dogs ! what kind of dog ?
i want to be a yorkie . . . i like chocolate candy too yummy",persona-zhao_00473,negative-sample,['are you a boy like me ?'],"hello from canada , how are you ?",0.7638699454263029,0.87624925,0.6514906371027586,0.7638699454263029
"hi how are you ? what do you do for work ?
i'm good . i'm only four . i eat chocolate . would you like to be a dog ?",persona-zhao_00474,ground-truth,"[""that's a lot of interesting stuff . do you go to school ?""]",that's a lot of interesting stuff . do you go to school ?,1.0,1.0,1.0,1.0
"hi how are you ? what do you do for work ?
i'm good . i'm only four . i eat chocolate . would you like to be a dog ?",persona-zhao_00475,GPT2_medium greedy_temp1.0_k0_p0.0,"[""that's a lot of interesting stuff . do you go to school ?""]",i'd love to be a dog . i love dogs . i'm a vet,0.8506822640158398,0.8808843,0.8204802382901636,0.8506822640158398
"hi how are you ? what do you do for work ?
i'm good . i'm only four . i eat chocolate . would you like to be a dog ?",persona-zhao_00476,GPT2_medium top_temp1.0_k0_p0.5,"[""that's a lot of interesting stuff . do you go to school ?""]",i'd love to be a dog . i like chocolate too,0.7979538643963382,0.8815126,0.714395146490583,0.7979538643963382
"hi how are you ? what do you do for work ?
i'm good . i'm only four . i eat chocolate . would you like to be a dog ?",persona-zhao_00477,HRED_attn top_temp1.0_k0_p0.5,"[""that's a lot of interesting stuff . do you go to school ?""]",i would rather be a baseball player . what do you do for fun ?,0.9029900654078531,0.95623505,0.8497450796606157,0.9029900654078531
"hi how are you ? what do you do for work ?
i'm good . i'm only four . i eat chocolate . would you like to be a dog ?",persona-zhao_00478,S2S_attn sample_temp1.0_k0_p0.0,"[""that's a lot of interesting stuff . do you go to school ?""]",i would be scared to be a tiger like she gave me .,0.7458844416603363,0.8389056,0.6528633104294371,0.7458844416603363
"hi how are you ? what do you do for work ?
i'm good . i'm only four . i eat chocolate . would you like to be a dog ?",persona-zhao_00479,negative-sample,"[""that's a lot of interesting stuff . do you go to school ?""]",how long have you been eating kosher ?,0.8241133146241342,0.93306005,0.7151665792375873,0.8241133146241342
"hi there how are you today ?
hi i'm doing good . just relaxing with my pets . you ?
replaying videos of me when i played division a football in college
wow you must have been amazing ! all i did was party ! ! still do ! !
lol yes same here with me",persona-zhao_00480,ground-truth,['people still call me a party animal ! what other movies do you like to watch ?'],people still call me a party animal ! what other movies do you like to watch ?,0.9999999403953552,0.9999999,1.0,0.9999999403953552
"hi there how are you today ?
hi i'm doing good . just relaxing with my pets . you ?
replaying videos of me when i played division a football in college
wow you must have been amazing ! all i did was party ! ! still do ! !
lol yes same here with me",persona-zhao_00481,GPT2_medium top_temp1.0_k0_p0.5,['people still call me a party animal ! what other movies do you like to watch ?'],i've to go get my hair cut . takes forever because it is down to my knees .,0.8994917959532972,0.8702891,0.9286945046110622,0.8994917959532972
"hi there how are you today ?
hi i'm doing good . just relaxing with my pets . you ?
replaying videos of me when i played division a football in college
wow you must have been amazing ! all i did was party ! ! still do ! !
lol yes same here with me",persona-zhao_00482,GPT2_small top_temp1.0_k0_p0.5,['people still call me a party animal ! what other movies do you like to watch ?'],i'm not the best at video games . i do like princesses though,0.9383306216846905,0.89498883,0.9816724085114404,0.9383306216846905
"hi there how are you today ?
hi i'm doing good . just relaxing with my pets . you ?
replaying videos of me when i played division a football in college
wow you must have been amazing ! all i did was party ! ! still do ! !
lol yes same here with me",persona-zhao_00483,HRED_attn greedy_temp1.0_k0_p0.0,['people still call me a party animal ! what other movies do you like to watch ?'],"i am a college student , so i am a student .",0.8851873528951317,0.89741623,0.8729584717738451,0.8851873528951317
"hi there how are you today ?
hi i'm doing good . just relaxing with my pets . you ?
replaying videos of me when i played division a football in college
wow you must have been amazing ! all i did was party ! ! still do ! !
lol yes same here with me",persona-zhao_00484,S2S_attn top_temp1.0_k0_p0.5,['people still call me a party animal ! what other movies do you like to watch ?'],"i know , i just want to go out to eat ,",0.9228001258388111,0.89860356,0.946996693137278,0.9228001258388111
"hi there how are you today ?
hi i'm doing good . just relaxing with my pets . you ?
replaying videos of me when i played division a football in college
wow you must have been amazing ! all i did was party ! ! still do ! !
lol yes same here with me",persona-zhao_00485,negative-sample,['people still call me a party animal ! what other movies do you like to watch ?'],"yeah , sounds really fun . hows your night going ?",0.937178320156248,0.92026293,0.9540937075350913,0.937178320156248
"that is very fun . love the game
i have eaten a dozen donuts before noon . i am going to weigh a ton .
no you aren't . donuts are healthy
if i eat too many i might turn into a donut .
haha . i would love to see that",persona-zhao_00486,ground-truth,"[""i like to do cosplay and dress up like action figures . maybe i'll be captain donut""]",i like to do cosplay and dress up like action figures . maybe i'll be captain donut,1.0,1.0,1.0,1.0
"that is very fun . love the game
i have eaten a dozen donuts before noon . i am going to weigh a ton .
no you aren't . donuts are healthy
if i eat too many i might turn into a donut .
haha . i would love to see that",persona-zhao_00487,GPT2_medium sample_temp1.0_k0_p0.0,"[""i like to do cosplay and dress up like action figures . maybe i'll be captain donut""]",donuts are good . makes my morning cook .,0.8736313245941354,0.887272,0.8599906488754657,0.8736313245941354
"that is very fun . love the game
i have eaten a dozen donuts before noon . i am going to weigh a ton .
no you aren't . donuts are healthy
if i eat too many i might turn into a donut .
haha . i would love to see that",persona-zhao_00488,GPT2_small greedy_temp1.0_k0_p0.0,"[""i like to do cosplay and dress up like action figures . maybe i'll be captain donut""]",i am a fat person so i eat a lot of donuts .,0.8333654253203459,0.899848,0.7668828663267269,0.8333654253203459
"that is very fun . love the game
i have eaten a dozen donuts before noon . i am going to weigh a ton .
no you aren't . donuts are healthy
if i eat too many i might turn into a donut .
haha . i would love to see that",persona-zhao_00489,HRED_attn sample_temp1.0_k0_p0.0,"[""i like to do cosplay and dress up like action figures . maybe i'll be captain donut""]",have you ever finished the olympics like basketball or what ?,0.8911867455131046,0.8271234,0.9552500874770148,0.8911867455131046
"that is very fun . love the game
i have eaten a dozen donuts before noon . i am going to weigh a ton .
no you aren't . donuts are healthy
if i eat too many i might turn into a donut .
haha . i would love to see that",persona-zhao_00490,S2S_attn top_temp1.0_k0_p0.5,"[""i like to do cosplay and dress up like action figures . maybe i'll be captain donut""]",do you have any pets ?,0.7665962705867444,0.8169364,0.7162561674628565,0.7665962705867444
"that is very fun . love the game
i have eaten a dozen donuts before noon . i am going to weigh a ton .
no you aren't . donuts are healthy
if i eat too many i might turn into a donut .
haha . i would love to see that",persona-zhao_00491,negative-sample,"[""i like to do cosplay and dress up like action figures . maybe i'll be captain donut""]",i know i really like the idea of eating healthy .,0.8825853297187268,0.86787593,0.8972947257902979,0.8825853297187268
"hey , how are you ? you like any sports ?
there's nothing like enjoying the sun and watching birds with my cats .
pretty cool , i like softball myself .",persona-zhao_00492,ground-truth,['i spend my time as an animal activist .'],i spend my time as an animal activist .,0.9999999403953552,0.9999999,1.0,0.9999999403953552
"hey , how are you ? you like any sports ?
there's nothing like enjoying the sun and watching birds with my cats .
pretty cool , i like softball myself .",persona-zhao_00493,GPT2_medium greedy_temp1.0_k0_p0.0,['i spend my time as an animal activist .'],do you like beer ?,0.9216227161677375,0.9007275,0.9425179218832044,0.9216227161677375
"hey , how are you ? you like any sports ?
there's nothing like enjoying the sun and watching birds with my cats .
pretty cool , i like softball myself .",persona-zhao_00494,GPT2_small top_temp1.0_k0_p0.5,['i spend my time as an animal activist .'],i like softball too . i also like to play tennis .,0.8871152744454494,0.9381019,0.8361286611879569,0.8871152744454494
"hey , how are you ? you like any sports ?
there's nothing like enjoying the sun and watching birds with my cats .
pretty cool , i like softball myself .",persona-zhao_00495,HRED_attn top_temp1.0_k0_p0.5,['i spend my time as an animal activist .'],"i like playing sports , but i like to play the piano .",0.859443788248512,0.93607754,0.7828100413445885,0.859443788248512
"hey , how are you ? you like any sports ?
there's nothing like enjoying the sun and watching birds with my cats .
pretty cool , i like softball myself .",persona-zhao_00496,S2S_attn top_temp1.0_k0_p0.5,['i spend my time as an animal activist .'],i like sports too . i am a bit of a football fan myself .,0.8368327177921794,0.9382375,0.7354279473145529,0.8368327177921794
"hey , how are you ? you like any sports ?
there's nothing like enjoying the sun and watching birds with my cats .
pretty cool , i like softball myself .",persona-zhao_00497,negative-sample,['i spend my time as an animal activist .'],"well , we can meet up . tell me when !",0.8897976129537346,0.8708499,0.9087453185092452,0.8897976129537346
"what do you call your fish ? i am drinking fancy tea
his name is nemo ! what fancy tea are you drinking ?
nemo , i love him already . its a tea mix , green and black .
the tea sounds cool . is there honey in it ?
i add honey to it , yes . i drink it while running museum tours .",persona-zhao_00498,ground-truth,['museum tours ? sounds exciting ! i used to visit museums with my ex .'],museum tours ? sounds exciting ! i used to visit museums with my ex .,1.0000001192092896,1.0000002,1.0,1.0000001192092896
"what do you call your fish ? i am drinking fancy tea
his name is nemo ! what fancy tea are you drinking ?
nemo , i love him already . its a tea mix , green and black .
the tea sounds cool . is there honey in it ?
i add honey to it , yes . i drink it while running museum tours .",persona-zhao_00499,GPT2_small greedy_temp1.0_k0_p0.0,['museum tours ? sounds exciting ! i used to visit museums with my ex .'],i love honey ! i also love to eat honey too .,0.8941206446662486,0.89349765,0.8947436434775473,0.8941206446662486
"what do you call your fish ? i am drinking fancy tea
his name is nemo ! what fancy tea are you drinking ?
nemo , i love him already . its a tea mix , green and black .
the tea sounds cool . is there honey in it ?
i add honey to it , yes . i drink it while running museum tours .",persona-zhao_00500,GPT2_small sample_temp1.0_k0_p0.0,['museum tours ? sounds exciting ! i used to visit museums with my ex .'],my family does not like honey but my fiance does . much hurts huh ?,0.896192352868832,0.8765303,0.9158544160877006,0.896192352868832
"what do you call your fish ? i am drinking fancy tea
his name is nemo ! what fancy tea are you drinking ?
nemo , i love him already . its a tea mix , green and black .
the tea sounds cool . is there honey in it ?
i add honey to it , yes . i drink it while running museum tours .",persona-zhao_00501,HRED_attn sample_temp1.0_k0_p0.0,['museum tours ? sounds exciting ! i used to visit museums with my ex .'],i try to eat in the bucket list for one . and you ?,0.8831855514164636,0.8544805,0.9118905978433032,0.8831855514164636
"what do you call your fish ? i am drinking fancy tea
his name is nemo ! what fancy tea are you drinking ?
nemo , i love him already . its a tea mix , green and black .
the tea sounds cool . is there honey in it ?
i add honey to it , yes . i drink it while running museum tours .",persona-zhao_00502,S2S_attn top_temp1.0_k0_p0.5,['museum tours ? sounds exciting ! i used to visit museums with my ex .'],i love the art and it is very relaxing,0.9228793642822342,0.8884231,0.9573356433517607,0.9228793642822342
"what do you call your fish ? i am drinking fancy tea
his name is nemo ! what fancy tea are you drinking ?
nemo , i love him already . its a tea mix , green and black .
the tea sounds cool . is there honey in it ?
i add honey to it , yes . i drink it while running museum tours .",persona-zhao_00503,negative-sample,['museum tours ? sounds exciting ! i used to visit museums with my ex .'],maybe i will login and follow some of the action .,0.8730554547097726,0.85503155,0.8910793594889727,0.8730554547097726
"wow ! that sound delicious , it is a favorite of mine i hate chicken .
my next favorite is some fish and chips it is a weakness of mine
i love seafood . what do you do , college , work ?
right now studying art but my true passion is travel . do you like to travel ?
love travelling , working nights at a bar and in college studying nursing is hectic .",persona-zhao_00504,ground-truth,"['oh i bet , i go to europe at least twice a year to visit']","oh i bet , i go to europe at least twice a year to visit",0.9999999105930328,0.9999998,1.0,0.9999999105930328
"wow ! that sound delicious , it is a favorite of mine i hate chicken .
my next favorite is some fish and chips it is a weakness of mine
i love seafood . what do you do , college , work ?
right now studying art but my true passion is travel . do you like to travel ?
love travelling , working nights at a bar and in college studying nursing is hectic .",persona-zhao_00505,GPT2_medium greedy_temp1.0_k0_p0.0,"['oh i bet , i go to europe at least twice a year to visit']",i bet you arectic . i'm a bit of a night owl .,0.8368567021365019,0.9021361,0.7715773168554012,0.8368567021365019
"wow ! that sound delicious , it is a favorite of mine i hate chicken .
my next favorite is some fish and chips it is a weakness of mine
i love seafood . what do you do , college , work ?
right now studying art but my true passion is travel . do you like to travel ?
love travelling , working nights at a bar and in college studying nursing is hectic .",persona-zhao_00506,GPT2_medium top_temp1.0_k0_p0.5,"['oh i bet , i go to europe at least twice a year to visit']",i never had much of an opportunity to travel . i've to get up early,0.8155765542765328,0.87484354,0.756309570745601,0.8155765542765328
"wow ! that sound delicious , it is a favorite of mine i hate chicken .
my next favorite is some fish and chips it is a weakness of mine
i love seafood . what do you do , college , work ?
right now studying art but my true passion is travel . do you like to travel ?
love travelling , working nights at a bar and in college studying nursing is hectic .",persona-zhao_00507,HRED_attn greedy_temp1.0_k0_p0.0,"['oh i bet , i go to europe at least twice a year to visit']","i love to travel , i have to go to the beach soon",0.9673232133776974,0.9387845,0.9958619466604851,0.9673232133776974
"wow ! that sound delicious , it is a favorite of mine i hate chicken .
my next favorite is some fish and chips it is a weakness of mine
i love seafood . what do you do , college , work ?
right now studying art but my true passion is travel . do you like to travel ?
love travelling , working nights at a bar and in college studying nursing is hectic .",persona-zhao_00508,S2S_attn sample_temp1.0_k0_p0.0,"['oh i bet , i go to europe at least twice a year to visit']",i bet the world gets expensive and makes it so hard !,0.7856515474412411,0.9188175,0.6524855747408806,0.7856515474412411
"wow ! that sound delicious , it is a favorite of mine i hate chicken .
my next favorite is some fish and chips it is a weakness of mine
i love seafood . what do you do , college , work ?
right now studying art but my true passion is travel . do you like to travel ?
love travelling , working nights at a bar and in college studying nursing is hectic .",persona-zhao_00509,negative-sample,"['oh i bet , i go to europe at least twice a year to visit']","oh nice , kids are pretty cool sometimes",0.7560186719223082,0.9154252,0.5966121624557614,0.7560186719223082
"hello , how are you today ?",persona-zhao_00510,ground-truth,"['hey there ! i am noah . doing great , how are you ?']","hey there ! i am noah . doing great , how are you ?",1.0000000596046448,1.0000001,1.0,1.0000000596046448
"hello , how are you today ?",persona-zhao_00511,GPT2_medium top_temp1.0_k0_p0.5,"['hey there ! i am noah . doing great , how are you ?']","i'm doing well , how about yourself ?",0.9648829631294487,0.9540805,0.975685404198503,0.9648829631294487
"hello , how are you today ?",persona-zhao_00512,GPT2_small top_temp1.0_k0_p0.5,"['hey there ! i am noah . doing great , how are you ?']","i am doing well , how about yourself ?",0.9284595353326799,0.94983613,0.9070829357547762,0.9284595353326799
"hello , how are you today ?",persona-zhao_00513,HRED_attn top_temp1.0_k0_p0.5,"['hey there ! i am noah . doing great , how are you ?']","i am doing well , how about you ?",0.9066838357151532,0.9488399,0.8645277685524988,0.9066838357151532
"hello , how are you today ?",persona-zhao_00514,S2S_attn sample_temp1.0_k0_p0.0,"['hey there ! i am noah . doing great , how are you ?']","i'm okay , thanks , it is tomorrow for me especially though . you ?",0.8633548806073669,0.93828595,0.7884238143687254,0.8633548806073669
"hello , how are you today ?",persona-zhao_00515,negative-sample,"['hey there ! i am noah . doing great , how are you ?']",fine really thank you for asking .,0.8244814541075481,0.87529016,0.7736727528043297,0.8244814541075481
"hi , my name is kate and i'm from ohio .
hello miss ! i m ben and i m grounded for not picking up my toys
i'm sorry to hear that . do you like pizza ?",persona-zhao_00516,ground-truth,['when mommy orders it . what do you like on your pizza ?'],when mommy orders it . what do you like on your pizza ?,1.0,1.0,1.0,1.0
"hi , my name is kate and i'm from ohio .
hello miss ! i m ben and i m grounded for not picking up my toys
i'm sorry to hear that . do you like pizza ?",persona-zhao_00517,GPT2_small sample_temp1.0_k0_p0.0,['when mommy orders it . what do you like on your pizza ?'],its alright miss ! i love to eat too though,0.8005843097145714,0.8385395,0.7626291382661179,0.8005843097145714
"hi , my name is kate and i'm from ohio .
hello miss ! i m ben and i m grounded for not picking up my toys
i'm sorry to hear that . do you like pizza ?",persona-zhao_00518,GPT2_small top_temp1.0_k0_p0.5,['when mommy orders it . what do you like on your pizza ?'],i do like pizza ! i have to get new socks on for my soccer game tomorrow,0.9406659225316066,0.89699584,0.9843360026063956,0.9406659225316066
"hi , my name is kate and i'm from ohio .
hello miss ! i m ben and i m grounded for not picking up my toys
i'm sorry to hear that . do you like pizza ?",persona-zhao_00519,HRED_attn top_temp1.0_k0_p0.5,['when mommy orders it . what do you like on your pizza ?'],i do . i am a vegan so i do not eat meat .,0.7650252663713867,0.8771523,0.652898209019934,0.7650252663713867
"hi , my name is kate and i'm from ohio .
hello miss ! i m ben and i m grounded for not picking up my toys
i'm sorry to hear that . do you like pizza ?",persona-zhao_00520,S2S_attn greedy_temp1.0_k0_p0.0,['when mommy orders it . what do you like on your pizza ?'],i do like pizza . i also love pizza .,0.9286806587207235,0.8899065,0.9674547918295694,0.9286806587207235
"hi , my name is kate and i'm from ohio .
hello miss ! i m ben and i m grounded for not picking up my toys
i'm sorry to hear that . do you like pizza ?",persona-zhao_00521,negative-sample,['when mommy orders it . what do you like on your pizza ?'],"no way , my dad also has a mustang",0.8193503642036287,0.75948167,0.8792190599349674,0.8193503642036287
"hello ! how are you doing ?
i am saddened because my career choices are not supported by my family .
i'm sorry to hear that . what do you do for a living ?",persona-zhao_00522,ground-truth,['i deal watches as my current work .'],i deal watches as my current work .,1.0,1.0,1.0,1.0
"hello ! how are you doing ?
i am saddened because my career choices are not supported by my family .
i'm sorry to hear that . what do you do for a living ?",persona-zhao_00523,GPT2_medium sample_temp1.0_k0_p0.0,['i deal watches as my current work .'],i hate my job but i've tried might be a rock star so i will try .,0.7700340036474557,0.87333333,0.6667346723721208,0.7700340036474557
"hello ! how are you doing ?
i am saddened because my career choices are not supported by my family .
i'm sorry to hear that . what do you do for a living ?",persona-zhao_00524,GPT2_medium top_temp1.0_k0_p0.5,['i deal watches as my current work .'],i'm a computer technician but i hate it .,0.7680227205103136,0.9098185,0.6262269705425695,0.7680227205103136
"hello ! how are you doing ?
i am saddened because my career choices are not supported by my family .
i'm sorry to hear that . what do you do for a living ?",persona-zhao_00525,HRED_attn top_temp1.0_k0_p0.5,['i deal watches as my current work .'],i am a full time student and i love to cook .,0.6645760280771267,0.883389,0.44576306002998567,0.6645760280771267
"hello ! how are you doing ?
i am saddened because my career choices are not supported by my family .
i'm sorry to hear that . what do you do for a living ?",persona-zhao_00526,S2S_attn greedy_temp1.0_k0_p0.0,['i deal watches as my current work .'],i am a teacher . i love to read .,0.6909740428586617,0.89756143,0.4843866547862322,0.6909740428586617
"hello ! how are you doing ?
i am saddened because my career choices are not supported by my family .
i'm sorry to hear that . what do you do for a living ?",persona-zhao_00527,negative-sample,['i deal watches as my current work .'],"lol , i just like to listen to country music",0.6668415449230018,0.86454743,0.4691356583770402,0.6668415449230018
"hi , do you like sports ? i like to run .",persona-zhao_00528,ground-truth,['no . i prefer to spend my time on facebook . do you like the facebook ?'],no . i prefer to spend my time on facebook . do you like the facebook ?,0.9999999701976776,0.99999994,1.0,0.9999999701976776
"hi , do you like sports ? i like to run .",persona-zhao_00529,GPT2_small sample_temp1.0_k0_p0.0,['no . i prefer to spend my time on facebook . do you like the facebook ?'],"yes , i love football . i am vegan so i eat plants , and theored",0.7644588872543081,0.88318396,0.6457338183623761,0.7644588872543081
"hi , do you like sports ? i like to run .",persona-zhao_00530,GPT2_small top_temp1.0_k0_p0.5,['no . i prefer to spend my time on facebook . do you like the facebook ?'],"i do like sports , but i am not very good at them .",0.934984340797695,0.8908173,0.9791513970113445,0.934984340797695
"hi , do you like sports ? i like to run .",persona-zhao_00531,HRED_attn greedy_temp1.0_k0_p0.0,['no . i prefer to spend my time on facebook . do you like the facebook ?'],"i do , i like to run .",0.8337559053507643,0.90447474,0.7630370754415188,0.8337559053507643
"hi , do you like sports ? i like to run .",persona-zhao_00532,S2S_attn sample_temp1.0_k0_p0.0,['no . i prefer to spend my time on facebook . do you like the facebook ?'],"i do not like sports , i really like doing crafts a lot now",0.7506906220671814,0.8286776,0.6727036494726503,0.7506906220671814
"hi , do you like sports ? i like to run .",persona-zhao_00533,negative-sample,['no . i prefer to spend my time on facebook . do you like the facebook ?'],"hello , how is your day going ?",0.9191766284905558,0.8710153,0.967337946693636,0.9191766284905558
"shame i have a cat called spook suits her ! what about hobbies ?
lol your cat must be black with scary eyes
she's indeed ! where do you work ? my job is boring supermarket
i work as a chef at the sheraton hotel but the pay sucks
same trying to save up to see my fave band the who taking ages ! you ?",persona-zhao_00534,ground-truth,['ready for dec 16th to have my baby girl'],ready for dec 16th to have my baby girl,1.0,1.0,1.0,1.0
"shame i have a cat called spook suits her ! what about hobbies ?
lol your cat must be black with scary eyes
she's indeed ! where do you work ? my job is boring supermarket
i work as a chef at the sheraton hotel but the pay sucks
same trying to save up to see my fave band the who taking ages ! you ?",persona-zhao_00535,GPT2_small sample_temp1.0_k0_p0.0,['ready for dec 16th to have my baby girl'],i love the band imagine dragons shows,0.8449462522866146,0.90565014,0.7842423657182487,0.8449462522866146
"shame i have a cat called spook suits her ! what about hobbies ?
lol your cat must be black with scary eyes
she's indeed ! where do you work ? my job is boring supermarket
i work as a chef at the sheraton hotel but the pay sucks
same trying to save up to see my fave band the who taking ages ! you ?",persona-zhao_00536,GPT2_small top_temp1.0_k0_p0.5,['ready for dec 16th to have my baby girl'],i'm a nurse at the hospital,0.8839435931139413,0.88757706,0.880310129343117,0.8839435931139413
"shame i have a cat called spook suits her ! what about hobbies ?
lol your cat must be black with scary eyes
she's indeed ! where do you work ? my job is boring supermarket
i work as a chef at the sheraton hotel but the pay sucks
same trying to save up to see my fave band the who taking ages ! you ?",persona-zhao_00537,HRED_attn sample_temp1.0_k0_p0.0,['ready for dec 16th to have my baby girl'],well i work all the time but i was the salesman as an attorney,0.8432350088519979,0.8229761,0.8634939053382731,0.8432350088519979
"shame i have a cat called spook suits her ! what about hobbies ?
lol your cat must be black with scary eyes
she's indeed ! where do you work ? my job is boring supermarket
i work as a chef at the sheraton hotel but the pay sucks
same trying to save up to see my fave band the who taking ages ! you ?",persona-zhao_00538,S2S_attn top_temp1.0_k0_p0.5,['ready for dec 16th to have my baby girl'],i am not sure i am going to be a clown .,0.7920011822095742,0.90879416,0.6752081997615555,0.7920011822095742
