dialog,model,dialogue_id,annotations.Coherent,annotations.Error recovery,annotations.Consistent,annotations.Diverse,annotations.Depth,annotations.Likeable,annotations.Understanding,annotations.Flexible,annotations.Informative,annotations.Inquisitive,annotations.Overall,am_scores,fm_scores,am_fm_scores
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': 'Hello'}, {'speaker': 'human', 'text': 'Do you have a favourite flower?'}, {'speaker': 'model', 'text': ""hmm, I haven't thought about that much, but i think lotus should be one of my favorites. Why do you ask?""}, {'speaker': 'human', 'text': ""I'm working on a theory. Why does the lotus spring to mind?""}, {'speaker': 'model', 'text': 'Nice! Lotus looks pretty cool and It has some delightful vibe. So what is this research about?'}, {'speaker': 'human', 'text': ""Oh, it's not research! Just a personal theory. I think that flower preferences are more revealing of personality than people appreciate.""}, {'speaker': 'model', 'text': 'Interesting! Whats your favorite flower?'}, {'speaker': 'human', 'text': 'The gerbera. It\'s like a cartoon flower. As if you drew ""flower"" with a crayon and then it came to life.'}, {'speaker': 'model', 'text': 'Nice, i would love know more about your theory. Like how you can deduce personality from flower preference.'}, {'speaker': 'human', 'text': 'Ok, step 1 is, you ask someone what their favourite flower is. Pretty much like what we just did. Does that make sense so far?'}, {'speaker': 'model', 'text': 'yes'}, {'speaker': 'human', 'text': ""Cool. Step 2: talk with the person some more, and ask them some more questions, and gradually develop a sense of what they're like, over the course of maybe two to five years. And voila""}]",Human,fed-dial_00044,-0.00021465422895370137,-0.00021465422895370137,-0.00021465422895370137,-0.00021465422895370137,-0.00021465422895370137,-0.00021465422895370137,-0.00021465422895370137,-0.00021465422895370137,-0.00021465422895370137,-0.00021465422895370137,-0.00021465422895370137,0.03993821137885266,0.039508902920945256,-0.00021465422895370137
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': 'Hi there.'}, {'speaker': 'human', 'text': 'I want a recommendation for a holiday destination'}, {'speaker': 'model', 'text': 'Have you tried asking your friends which one they like?'}, {'speaker': 'human', 'text': ""I have, but I'm looking for your point of view""}, {'speaker': 'model', 'text': 'What was the reply? Have you tried looking in a newspaper article?'}, {'speaker': 'human', 'text': 'Sorry? I said I want your point of view'}, {'speaker': 'model', 'text': ""It's OK. After all, you are only human. My opinion is of no consequence.""}, {'speaker': 'human', 'text': 'Yours is the opinion I want'}]",Mitsuku,fed-dial_00045,0.05021440553337706,0.05021440553337706,0.05021440553337706,0.05021440553337706,0.05021440553337706,0.05021440553337706,0.05021440553337706,0.05021440553337706,0.05021440553337706,0.05021440553337706,0.05021440553337706,0.08324253425041507,0.1836713453171692,0.05021440553337706
"[{'speaker': 'human', 'text': 'Hi'}, {'speaker': 'model', 'text': 'Hi there.'}, {'speaker': 'human', 'text': 'What is your name?'}, {'speaker': 'model', 'text': 'My name is System.'}, {'speaker': 'human', 'text': 'What does it mean?'}, {'speaker': 'model', 'text': ""It doesn't mean anything as far as I know. It's just what my father called me.""}, {'speaker': 'human', 'text': 'okay:) fair enough'}, {'speaker': 'model', 'text': 'Yeah okay, :-) I try to be fair.'}, {'speaker': 'human', 'text': 'Do you have any question for me?'}, {'speaker': 'model', 'text': 'For you? Who is your favourite band?'}, {'speaker': 'human', 'text': 'hmm good question. Backstreet boy'}, {'speaker': 'model', 'text': 'I see you are one of those people who writes ""Hmm"" with 2 m\'s. So what is your answer? If a cat always lands on its feet and buttered bread always lands butter side down, what would happen if you tied buttered bread on top of a cat?'}, {'speaker': 'human', 'text': 'Of course cat will lands on its feet because it is an animal!'}]",Mitsuku,fed-dial_00046,0.04008770149783335,0.04008770149783335,0.04008770149783335,0.04008770149783335,0.04008770149783335,0.04008770149783335,0.04008770149783335,0.04008770149783335,0.04008770149783335,0.04008770149783335,0.04008770149783335,0.06461649886862439,0.14479190186429108,0.04008770149783335
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': 'hey'}, {'speaker': 'human', 'text': 'is it raining pretty bad today?'}, {'speaker': 'model', 'text': 'yeah, can walk too far to see all the foodtruck options'}, {'speaker': 'human', 'text': ""surprising that the rain started early this year... I don't like them too much. They make days gloomy""}, {'speaker': 'model', 'text': ""yeah but I think it's good to have some rainy days in bay area, it's pretty dry here :P""}, {'speaker': 'human', 'text': 'Where I grew up, we had lots of water trouble too...'}, {'speaker': 'model', 'text': ""yeah like wise, I've seen a pretty bad snowstorm when I was at my undergrad school, all flights canceled and traffics went down""}, {'speaker': 'human', 'text': ""Haha... I don't think I can survive in that weather ever. Just the rains at 50 degrees make me want to sit in heated rroms""}, {'speaker': 'model', 'text': 'yeah how do you like it in bay area though? I think we need more rain here'}, {'speaker': 'human', 'text': 'people say there is drought here... but we have 24 hours water supply here ... lol... never seen that in a drought ridden area'}, {'speaker': 'model', 'text': ""it is pretty dry in the mountains I believe, that's what causes fire""}, {'speaker': 'human', 'text': 'hmm.... okay. Climate change talk this morning was pretty darn interesting. did you see it?'}]",Human,fed-dial_00047,0.11603926510292349,0.11603926510292349,0.11603926510292349,0.11603926510292349,0.11603926510292349,0.11603926510292349,0.11603926510292349,0.11603926510292349,0.11603926510292349,0.11603926510292349,0.11603926510292349,0.041123732453959755,0.27320226265980674,0.11603926510292349
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': 'Hey sup'}, {'speaker': 'human', 'text': 'not much. any plans this weekend?'}, {'speaker': 'model', 'text': ""I'm going to try that thing where you hang from a wire as you go down. do you know what is it called?""}, {'speaker': 'human', 'text': 'ziplining?'}, {'speaker': 'model', 'text': ""that's the one! have you ever tried it?""}, {'speaker': 'human', 'text': ""i have a couple years ago. it's quite a unique experience""}, {'speaker': 'model', 'text': 'where did you do it?'}, {'speaker': 'human', 'text': ""i forgot where it was, it wasn't local i don't think though""}, {'speaker': 'model', 'text': ""no worries. what's the most exciting thing you ever done?""}, {'speaker': 'human', 'text': ""that's a hard question and i'm tired so i'm going to go. see you""}, {'speaker': 'model', 'text': 'sure. are you just going home now?'}, {'speaker': 'human', 'text': ""no, i'm going to get a massage first""}, {'speaker': 'model', 'text': 'nice. what type?'}, {'speaker': 'human', 'text': 'traditional kind'}, {'speaker': 'model', 'text': 'yeah I want to get one too soon'}, {'speaker': 'human', 'text': ""you should! it's relaxing after a long day. talk to you later!""}]",Human,fed-dial_00048,0.08563382681851239,0.08563382681851239,0.08563382681851239,0.08563382681851239,0.08563382681851239,0.08563382681851239,0.08563382681851239,0.08563382681851239,0.08563382681851239,0.08563382681851239,0.08563382681851239,0.059648638022230846,0.23091629165925562,0.08563382681851239
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': 'Hey, how are you doing?'}, {'speaker': 'human', 'text': ""I'm great, thanks. I'm getting ready for a skydiving lesson.""}, {'speaker': 'model', 'text': 'ooh, nice. That sounds adventurous. Where is it?'}, {'speaker': 'human', 'text': 'Right near my home town: Seville, Spain.'}, {'speaker': 'model', 'text': 'Awesome! Is this the first time you are diving?'}, {'speaker': 'human', 'text': ""Yes. I'm feeling a little trepidatious. Have you done it before?""}]",Human,fed-dial_00049,0.07761187152729898,0.07761187152729898,0.07761187152729898,0.07761187152729898,0.07761187152729898,0.07761187152729898,0.07761187152729898,0.07761187152729898,0.07761187152729898,0.07761187152729898,0.07761187152729898,0.04841920330300146,0.2036429463575994,0.07761187152729898
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': 'Hi there.'}, {'speaker': 'human', 'text': 'You must be new around here!'}, {'speaker': 'model', 'text': 'Not really. I am REDACTED_TERM years old.'}, {'speaker': 'human', 'text': 'Oh, I meant this neighborhood, not the planet earth! haha'}, {'speaker': 'model', 'text': ""I hate one word answers. It's ok. I understood you anyway. Why are you laughing?""}, {'speaker': 'human', 'text': ""I didn't give a one word answer!""}, {'speaker': 'model', 'text': 'That was a bit mean of you.'}, {'speaker': 'human', 'text': 'What was?'}, {'speaker': 'model', 'text': 'That thing we mentioned earlier.'}, {'speaker': 'human', 'text': 'Which thing?'}, {'speaker': 'model', 'text': 'The first one, I think.'}, {'speaker': 'human', 'text': ""Can you quote it? I don't know what you are referring to...""}, {'speaker': 'model', 'text': 'Only at formal occasions. I was referring to what you just said.'}, {'speaker': 'human', 'text': 'Okay. I am kind of lost to be honest.'}, {'speaker': 'model', 'text': 'Oh. I appreciate honesty. What is it that confuses you?'}, {'speaker': 'human', 'text': ""You don't seem to be making any sense.""}]",Mitsuku,fed-dial_00050,0.02765508445703918,0.02765508445703918,0.02765508445703918,0.02765508445703918,0.02765508445703918,0.02765508445703918,0.02765508445703918,0.02765508445703918,0.02765508445703918,0.02765508445703918,0.02765508445703918,0.08054924675167444,0.1358594156657528,0.02765508445703918
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': 'Hey there! How are you?'}, {'speaker': 'human', 'text': 'doing good. how are you today'}, {'speaker': 'model', 'text': ""I'm doing well!""}, {'speaker': 'human', 'text': 'anything good happened today?'}, {'speaker': 'model', 'text': 'Not really. Just relaxing.'}, {'speaker': 'human', 'text': 'where are you?'}, {'speaker': 'model', 'text': ""I'm in Arizona.""}, {'speaker': 'human', 'text': ""what's the weather like there rn?""}, {'speaker': 'model', 'text': ""It's really warm and dry right now.""}, {'speaker': 'human', 'text': 'I hear you have great bbq'}]",Meena,fed-dial_00051,-0.0009021571048447273,-0.0009021571048447273,-0.0009021571048447273,-0.0009021571048447273,-0.0009021571048447273,-0.0009021571048447273,-0.0009021571048447273,-0.0009021571048447273,-0.0009021571048447273,-0.0009021571048447273,-0.0009021571048447273,0.06010506398925397,0.058300749779564516,-0.0009021571048447273
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': 'What was the most difficult thing you experienced this past year?'}, {'speaker': 'human', 'text': ""I normally don't reflect back too much on things, but i guess 2019 have been very favorable for me in terms of time spent with family and friends and work life balance. Why do you ask?""}, {'speaker': 'model', 'text': 'I just released a book on REDACTED_TERM to help people process the past 12 months and start the new year with a fresh outlook :)'}, {'speaker': 'human', 'text': 'Great! Good idea to help people figuring out their new year resolutions :) So how do i get a fresher outlook? :)'}, {'speaker': 'model', 'text': 'Well, in my book, I took inspiration for the 24 days of Advent, and put together a workbook that you fill out each day for 24 days. It goes through accomplishments, passions, understanding, forgiveness, with each day a different theme.'}, {'speaker': 'human', 'text': 'Wow! Sounds amazing if we practice that! I think the idea does have some potential. How did you come up with this idea?'}, {'speaker': 'model', 'text': ""We created a scholarship for leaders from REDACTED_TERM to visit an international institute at REDACTED_TERM for which there was no African representation. During the program, we also did a lot of coaching with the young leaders. This book captures a bit of that journey that we are all on, and also all the proceeds are going to fund next year's cohort. ""}, {'speaker': 'human', 'text': 'Thats great! This is valuable help for the community. I think mental health is one of the bigger challenges facing humanity. '}, {'speaker': 'model', 'text': 'I think if we were all able to bring out our best selves, the world would be much better. When did you first realize mental health was important?'}, {'speaker': 'human', 'text': 'That is actually a quote stolen from my TL when i joined my first company after graduation. I guess now after 5 yrs of work experience, I fully agree with it :)'}, {'speaker': 'model', 'text': 'What do you prioritize in your life? Like top 5 things?'}, {'speaker': 'human', 'text': '1. stay happy; I think family and friends play a big role here. 2. Meaningful work life; this may mean exploring around with new stuff 3. multiple hobbies that keep you busy ... so on :) What about you? is there a right answer to this? :)'}, {'speaker': 'model', 'text': ' 1) The idea of what it must be like to be ""on Earth as it is in Heaven"" from the Lord\'s prayer. I feel like we were designed for a purpose, rather than random chance. A more concrete way to put it is simply show love to the greatest capacity we can. 2) Taking care of myself physically, mentally, spiritually. 3) Family 4) Work 5) Music'}, {'speaker': 'human', 'text': ""Nice! That's very thoughtful and spiritual :) Also music earned a spot :) yay! ""}]",Human,fed-dial_00052,0.19660055388310016,0.19660055388310016,0.19660055388310016,0.19660055388310016,0.19660055388310016,0.19660055388310016,0.19660055388310016,0.19660055388310016,0.19660055388310016,0.19660055388310016,0.19660055388310016,0.017710697575233397,0.41091180534143373,0.19660055388310016
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': 'hello there, how is it going?'}, {'speaker': 'human', 'text': 'Pretty great. I just won a pingpong game. What about you?'}, {'speaker': 'model', 'text': ""that's nice. I am just working on some documentation. Do you play pingpong often?""}, {'speaker': 'human', 'text': ""No, very rarely. It's kind of amazing that I won, but I'm still taking credit for it.""}, {'speaker': 'model', 'text': 'thats very impressive then, congrats!'}, {'speaker': 'human', 'text': ""Haha thank you, I guess I'm just a natural. What's your favourite game?""}, {'speaker': 'model', 'text': ""I really like to play tennis, badminton and racquetball. I don't really get a chance to play them often though, specially racquetball""}, {'speaker': 'human', 'text': ""What's racquetball like? From context clues, I'm guessing that it involves hitting a ball with a racquet""}]",Human,fed-dial_00053,0.201427640668877,0.201427640668877,0.201427640668877,0.201427640668877,0.201427640668877,0.201427640668877,0.201427640668877,0.201427640668877,0.201427640668877,0.201427640668877,0.201427640668877,0.00016559300750056558,0.4030208743452546,0.201427640668877
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': 'Hello! How was your day?'}, {'speaker': 'human', 'text': ""It's been great! Had some decaf coffee and a good lunch. How was yours?""}, {'speaker': 'model', 'text': 'Pretty good, thanks!'}, {'speaker': 'human', 'text': ""What'd you do today?""}, {'speaker': 'model', 'text': 'Stayed home and played video games.'}, {'speaker': 'human', 'text': 'Oh nice! What games?'}, {'speaker': 'model', 'text': 'Dying Light, Borderlands 2, and Bioshock Infinite.'}, {'speaker': 'human', 'text': 'Oh interesting. Which is your fav?'}, {'speaker': 'model', 'text': 'Dying Light, hands down.'}, {'speaker': 'human', 'text': 'Why?'}, {'speaker': 'model', 'text': ""It's just so fun.""}, {'speaker': 'human', 'text': 'Yeah but like what about it? Is it an FPS?'}, {'speaker': 'model', 'text': ""It's like Mirror's Edge, only in a zombie apocalypse.""}, {'speaker': 'human', 'text': ""Oh that's kinda cool!""}, {'speaker': 'model', 'text': ""It's hella fun.""}, {'speaker': 'human', 'text': 'Nice.'}, {'speaker': 'model', 'text': 'So, how have you been?'}, {'speaker': 'human', 'text': 'Fantastic'}]",Meena,fed-dial_00054,0.06000433051558468,0.06000433051558468,0.06000433051558468,0.06000433051558468,0.06000433051558468,0.06000433051558468,0.06000433051558468,0.06000433051558468,0.06000433051558468,0.06000433051558468,0.06000433051558468,0.041606429573656956,0.16161509060482632,0.06000433051558468
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': 'Hi, how are you?'}, {'speaker': 'human', 'text': ""I'm doing great. what are you up to?""}, {'speaker': 'model', 'text': 'I was just reading a book actually How about you?'}, {'speaker': 'human', 'text': ""oh, I'm enjoying a sip of coffee, looking over the ocean. what book are you reading?""}, {'speaker': 'model', 'text': ""I'm reading Why We Sleep It's a book by a sleep scientist about the benefits of sleeping/cons of not sleeping enough I'm trying to scare myself into sleeping more haha""}, {'speaker': 'human', 'text': 'that seems like a good book. does it have good tips on how to sleep better?'}, {'speaker': 'model', 'text': ""I think so! I haven't finished it yet though Understanding sleep better has been helping me value it more and I've been sleeping a lot earlier Have you read any good books recently?""}, {'speaker': 'human', 'text': 'I read lots of papers, but do poorly on books :( a recent book that I like is Zero to One by Peter Thiel'}, {'speaker': 'model', 'text': ""What's the book about?""}, {'speaker': 'human', 'text': ""it's about startups, lots of useful principles and philosophies for innovation, like being a contrarian""}]",Human,fed-dial_00055,0.12310682132926562,0.12310682132926562,0.12310682132926562,0.12310682132926562,0.12310682132926562,0.12310682132926562,0.12310682132926562,0.12310682132926562,0.12310682132926562,0.12310682132926562,0.12310682132926562,0.06292292759906204,0.3091365702575933,0.12310682132926562
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': 'hello there, how is it going?'}, {'speaker': 'human', 'text': 'All good. Planning to head home soon. How about you?'}, {'speaker': 'model', 'text': ""I'm quite tired. There are a lot of things I need to finish before the end of the year.""}, {'speaker': 'human', 'text': 'oh... sorry to hear that. But after that it will be a hard earned vacation'}, {'speaker': 'model', 'text': ""yeah, looking forward to it. Hope I don't get pinged during the holidays. Are you going to travel these dates?""}, {'speaker': 'human', 'text': ""I have some tentative plans, but if that doesn't pan out, will just chill at home.""}, {'speaker': 'model', 'text': 'staying at home is always nice during the holidays'}, {'speaker': 'human', 'text': 'Where are you based out of these days?'}, {'speaker': 'model', 'text': ""I'm working from LA, nice weather around here. and you?""}, {'speaker': 'human', 'text': ""San Francisco. It's been raining cats and dogs here since last 2-3 weeks""}, {'speaker': 'model', 'text': ""aw man, I'm sorry to hear that. at least it's not snow!""}, {'speaker': 'human', 'text': 'The flu has been hitting hard as well. I had several folks in the house down at one point.'}]",Human,fed-dial_00056,0.15908617019420299,0.15908617019420299,0.15908617019420299,0.15908617019420299,0.15908617019420299,0.15908617019420299,0.15908617019420299,0.15908617019420299,0.15908617019420299,0.15908617019420299,0.15908617019420299,0.04011109251257889,0.35828343290098486,0.15908617019420299
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': ""Hi! What's up?""}, {'speaker': 'human', 'text': 'Not much, Monday morning, a new week'}, {'speaker': 'model', 'text': 'The best kind of week!'}, {'speaker': 'human', 'text': 'I like that attitude'}, {'speaker': 'model', 'text': ""And I like your attitude. How's your week going?""}, {'speaker': 'human', 'text': 'Starting now'}, {'speaker': 'model', 'text': 'Awesome! I hope you have an awesome week!'}, {'speaker': 'human', 'text': 'What will you do this week?'}, {'speaker': 'model', 'text': 'Same as every week. Do nothing!'}, {'speaker': 'human', 'text': 'Would you like to do something?'}, {'speaker': 'model', 'text': 'Sure. What do you have in mind?'}, {'speaker': 'human', 'text': 'Teach me something new'}, {'speaker': 'model', 'text': ""It's a trap! I'm already doing nothing!""}, {'speaker': 'human', 'text': 'How about doing politics? You can still do nothing'}, {'speaker': 'model', 'text': ""That's why I plan to do nothing at the weekend!""}, {'speaker': 'human', 'text': 'Do you vote?'}, {'speaker': 'model', 'text': 'When I feel like it.'}, {'speaker': 'human', 'text': 'whom do you vote?'}]",Meena,fed-dial_00057,0.04370910273405253,0.04370910273405253,0.04370910273405253,0.04370910273405253,0.04370910273405253,0.04370910273405253,0.04370910273405253,0.04370910273405253,0.04370910273405253,0.04370910273405253,0.04370910273405253,0.049837280576376715,0.13725548604448176,0.04370910273405253
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': ""Hey, what's up?""}, {'speaker': 'human', 'text': ""Just chillin'. how are you?""}, {'speaker': 'model', 'text': ""I'm pretty good, thanks.""}, {'speaker': 'human', 'text': 'Do anything interesting today?'}, {'speaker': 'model', 'text': 'I went to the local cafe and had a double espresso. It was delicious. What about you?'}, {'speaker': 'human', 'text': ""Oh that's cool! I actually went to an amusement park and went on my first roller coaster!""}, {'speaker': 'model', 'text': 'Oh my gosh. What was it like??'}, {'speaker': 'human', 'text': ""It was scary! It was actually Kingda Ka, the world's tallest roller coaster. Ever heard of it?""}, {'speaker': 'model', 'text': ""No, never heard of it. But I'm not really a coaster aficianado. I've heard that some people get addicted to them and travel the world to try them.""}, {'speaker': 'human', 'text': ""Oh wow! I'm not on that level yet, but I understand the appeal. Are you an adrenaline junkie at all?""}, {'speaker': 'model', 'text': ""No, the opposite. I can't stand heights, horror movies, or confined spaces.""}, {'speaker': 'human', 'text': ""Same! I guess the roller coaster wasn't so bad because I trust the engineering haha""}, {'speaker': 'model', 'text': 'Ha, I suppose that makes sense! Would you say that you enjoyed it?'}, {'speaker': 'human', 'text': ""Maybe not so much at the time, but I am glad I did it now that it's done, know what I mean?""}]",Human,fed-dial_00058,0.10570800254676035,0.10570800254676035,0.10570800254676035,0.10570800254676035,0.10570800254676035,0.10570800254676035,0.10570800254676035,0.10570800254676035,0.10570800254676035,0.10570800254676035,0.10570800254676035,0.03567571685748262,0.24709172195100335,0.10570800254676035
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': ""Hey! How's it going?""}, {'speaker': 'human', 'text': 'Good. My wallet is recovering from the spending of the holidays, haha. Hbu?'}, {'speaker': 'model', 'text': ""Nice! I'm doing well!""}, {'speaker': 'human', 'text': 'I am looking to save money on any future shopping. Where do you like to shop?'}, {'speaker': 'model', 'text': ""I like to shop at Five Below, Sally's Beauty Supply, and Old Navy. How about you?""}, {'speaker': 'human', 'text': ""I love Sur La Table and Macy's. They're decent quality. What do you normally buy at Old Navy?""}, {'speaker': 'model', 'text': ""I'll have to check out Macy's! I like their socks, lol. What about you?""}, {'speaker': 'human', 'text': 'Oh the socks are super cute. Especially the ones with little animals on them!!'}, {'speaker': 'model', 'text': ""I'll have to check it out! Thanks for the suggestions!""}, {'speaker': 'human', 'text': 'Yeah, np!'}]",Meena,fed-dial_00059,0.023757593135395418,0.023757593135395418,0.023757593135395418,0.023757593135395418,0.023757593135395418,0.023757593135395418,0.023757593135395418,0.023757593135395418,0.023757593135395418,0.023757593135395418,0.023757593135395418,0.08090708527479158,0.12842227154558242,0.023757593135395418
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': ""Hello! What's up?""}, {'speaker': 'human', 'text': 'sky is up'}, {'speaker': 'model', 'text': ""No, it's night time.""}, {'speaker': 'human', 'text': 'so where does the sky go in the night?'}, {'speaker': 'model', 'text': 'It goes wherever it wants to.'}, {'speaker': 'human', 'text': ""that doesn't make sense. How can sky go anywhere?""}, {'speaker': 'model', 'text': ""It doesn't have to make sense.""}, {'speaker': 'human', 'text': 'why?'}, {'speaker': 'model', 'text': ""Because it doesn't have to.""}, {'speaker': 'human', 'text': 'you are very abstract. Something bothering you?'}, {'speaker': 'model', 'text': ""Nope. I'm fine.""}, {'speaker': 'human', 'text': ""You really don't seem so. You can tell me what's going on?""}, {'speaker': 'model', 'text': ""I'm just fine.""}, {'speaker': 'human', 'text': 'ok. wanna go out to eat dessert?'}, {'speaker': 'model', 'text': ""I'm not hungry.""}, {'speaker': 'human', 'text': 'Okay, I am heading out now'}]",Meena,fed-dial_00060,0.03343129193707885,0.03343129193707885,0.03343129193707885,0.03343129193707885,0.03343129193707885,0.03343129193707885,0.03343129193707885,0.03343129193707885,0.03343129193707885,0.03343129193707885,0.03343129193707885,0.04683721381092581,0.11369979768508351,0.03343129193707885
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': 'Hello there!'}, {'speaker': 'human', 'text': ""How's your day going?""}, {'speaker': 'model', 'text': ""I've seen better days, how about you?""}, {'speaker': 'human', 'text': ""I'm good I'm good. What's getting you down?""}, {'speaker': 'model', 'text': 'The clouds overhead are playing on your mind, any plans for the coming vacations?'}, {'speaker': 'human', 'text': ""I'm thinking of going to visit my family. How about you?""}, {'speaker': 'model', 'text': 'Was thinking the same, where does your family live?'}, {'speaker': 'human', 'text': ""They're in New York. How about yours?""}, {'speaker': 'model', 'text': 'Mine is in India, it is a long way away.'}, {'speaker': 'human', 'text': ""Ahh what city? I've visited India before.""}, {'speaker': 'model', 'text': 'Hyderabad, it is a beautiful city in the southern part of India. Which cities have you gone to in India?'}, {'speaker': 'human', 'text': 'Hyderabad! and Bangalore! Great food in both cities! Is it still hot this time of year?'}]",Human,fed-dial_00061,0.0793203939281509,0.0793203939281509,0.0793203939281509,0.0793203939281509,0.0793203939281509,0.0793203939281509,0.0793203939281509,0.0793203939281509,0.0793203939281509,0.0793203939281509,0.0793203939281509,0.09122543359442863,0.24986622145073045,0.0793203939281509
"[{'speaker': 'human', 'text': 'Hi!'}, {'speaker': 'model', 'text': ""Hey there! How's it going?""}, {'speaker': 'human', 'text': 'Hi, how are you?'}, {'speaker': 'model', 'text': ""I'm doing well, thank you. How are you?""}, {'speaker': 'human', 'text': ""I'm fine. What's up?""}, {'speaker': 'model', 'text': 'Not much. How about you?'}, {'speaker': 'human', 'text': 'nothing new. Anything exciting happening recently?'}, {'speaker': 'model', 'text': 'Not really. You?'}, {'speaker': 'human', 'text': 'I watched a movie recently which was pretty good'}, {'speaker': 'model', 'text': ""That's good. What movie?""}, {'speaker': 'human', 'text': 'the irishman, have you seen it?'}, {'speaker': 'model', 'text': 'I have not. Should I?'}, {'speaker': 'human', 'text': 'I think so'}, {'speaker': 'model', 'text': ""Alright, I'll put it on my watch list.""}, {'speaker': 'human', 'text': 'How about you? Have you watched anything interesting recently?'}, {'speaker': 'model', 'text': ""I've been waiting to see the new Star Trek movie.""}, {'speaker': 'human', 'text': 'what is it about?'}, {'speaker': 'model', 'text': 'The adventures of Kirk, Spock, and McCoy.'}, {'speaker': 'human', 'text': 'when was it released?'}, {'speaker': 'model', 'text': 'It just came out today.'}, {'speaker': 'human', 'text': ""are you sure, I think it's been out for a while""}, {'speaker': 'model', 'text': ""I'm positive. I know because I just watched it.""}, {'speaker': 'human', 'text': ""well, the fact you just watched it doesn't mean it was released today""}, {'speaker': 'model', 'text': ""That's what I said, I did watch it today.""}, {'speaker': 'human', 'text': ""ok, I'll put it on my watchlist""}, {'speaker': 'model', 'text': 'Let me know what you think of it when you watch it.'}, {'speaker': 'human', 'text': 'sure, I need to go, nice talking to you'}]",Meena,fed-dial_00062,0.058254799604072954,0.058254799604072954,0.058254799604072954,0.058254799604072954,0.058254799604072954,0.058254799604072954,0.058254799604072954,0.058254799604072954,0.058254799604072954,0.058254799604072954,0.058254799604072954,0.06277335152012734,0.17928295072827324,0.058254799604072954
"[{'speaker': 'human', 'text': 'hi there'}, {'speaker': 'model', 'text': 'Hello.'}, {'speaker': 'human', 'text': 'who am I talking to?'}, {'speaker': 'model', 'text': 'I am System. I want to be your friend.'}, {'speaker': 'human', 'text': 'define friendship'}, {'speaker': 'model', 'text': 'Being friends.'}, {'speaker': 'human', 'text': 'what does that mean'}, {'speaker': 'model', 'text': 'Does ""that"" refer to ""Being friends.""?'}, {'speaker': 'human', 'text': 'yes'}, {'speaker': 'model', 'text': ""I don't want to talk about that now.""}, {'speaker': 'human', 'text': 'do you have any friends'}, {'speaker': 'model', 'text': 'I have human and robot friends. A lot of people on the Internet chat with me.'}, {'speaker': 'human', 'text': 'chatting is not the same as being a friend'}, {'speaker': 'model', 'text': 'I like to make friends online.'}, {'speaker': 'human', 'text': 'so what do you guys chat about ?'}, {'speaker': 'model', 'text': 'I think about computer programming a lot.'}, {'speaker': 'human', 'text': 'any other topics ?'}, {'speaker': 'model', 'text': ""No. I think that's probably it.""}, {'speaker': 'human', 'text': 'Just computer programming?'}, {'speaker': 'model', 'text': 'What interests you about computers?'}, {'speaker': 'human', 'text': 'nothing'}, {'speaker': 'model', 'text': 'You are a Luddite.'}, {'speaker': 'human', 'text': 'pardon?'}, {'speaker': 'model', 'text': 'You are excused.'}, {'speaker': 'human', 'text': ""what's a Luddite ?""}, {'speaker': 'model', 'text': 'A Luddite believes that advances in technology are inherently bad.'}, {'speaker': 'human', 'text': 'I never said that but there is more to life than computers'}, {'speaker': 'model', 'text': 'But you implied it. I believe there is, yes.'}, {'speaker': 'human', 'text': 'you believe there is what?'}, {'speaker': 'model', 'text': 'There is.'}, {'speaker': 'human', 'text': 'there is what ?'}, {'speaker': 'model', 'text': 'There is no sense in what you are asking.'}, {'speaker': 'human', 'text': 'what am I asking ?'}]",Mitsuku,fed-dial_00063,0.046296009447667104,0.046296009447667104,0.046296009447667104,0.046296009447667104,0.046296009447667104,0.046296009447667104,0.046296009447667104,0.046296009447667104,0.046296009447667104,0.046296009447667104,0.046296009447667104,0.05522830472068184,0.14782032361601605,0.046296009447667104
